S.No,Date,Index Value PR,Market CAP PR,Divisor PR,Index Value TR,Market CAP TR,Divisor TR,Index Value NTR,Market CAP NTR,Divisor NTR,ISIN,Currency,Country,TAX,Share PR,Share TR,Share NTR,Local Price,USD PRICE,MCAP PR,MCAP TR,MCAP NTR,Currency Price,Price Date,Weight PR,Weight TR,Weight NTR,Dividend,Special Dividend,Split,Spin
1,09-19-2019,1017.510571,101751.0571,100,1020.221378,101751.0571,99.73429227,1020.221378,101751.0571,99.73429227,KYG368441195,HKD,Cayman Islands,0%,6835.047951,6835.047951,6835.047951,3.76,0.480069457,3281.297758,3281.297758,3281.297758,7.8322,09-19-2019,0.032248292,0.032248292,0.032248292,,,,
1,09-19-2019,1017.510571,101751.0571,100,1020.221378,101751.0571,99.73429227,1020.221378,101751.0571,99.73429227,KYG2133W1087,HKD,Cayman Islands,0%,4540.337059,4540.337059,4540.337059,5.06,0.646050918,2933.288925,2933.288925,2933.288925,7.8322,09-19-2019,0.028828093,0.028828093,0.028828093,,,,
1,09-19-2019,1017.510571,101751.0571,100,1020.221378,101751.0571,99.73429227,1020.221378,101751.0571,99.73429227,US98887Q1040,USD,Cayman Islands,0%,85.67879022,85.67879022,85.67879022,34.33,34.33,2941.352868,2941.352868,2941.352868,1,09-19-2019,0.028907345,0.028907345,0.028907345,,,,
1,09-19-2019,1017.510571,101751.0571,100,1020.221378,101751.0571,99.73429227,1020.221378,101751.0571,99.73429227,CNE100003F19,HKD,China (Mainland),,301.9662975,301.9662975,301.9662975,82.75,10.56535839,3190.382156,3190.382156,3190.382156,7.8322,09-19-2019,0.031354781,0.031354781,0.031354781,,,,
1,09-19-2019,1017.510571,101751.0571,100,1020.221378,101751.0571,99.73429227,1020.221378,101751.0571,99.73429227,KYG4818G1010,HKD,Cayman Islands,0%,1055.936427,1055.936427,1055.936427,24.7,3.153647762,3330.051549,3330.051549,3330.051549,7.8322,09-19-2019,0.032727439,0.032727439,0.032727439,,,,
1,09-19-2019,1017.510571,101751.0571,100,1020.221378,101751.0571,99.73429227,1020.221378,101751.0571,99.73429227,KYG711391022,HKD,Cayman Islands,0%,558.2710247,558.2710247,558.2710247,44.55,5.688056995,3175.477407,3175.477407,3175.477407,7.8322,09-19-2019,0.031208299,0.031208299,0.031208299,,,,
1,09-19-2019,1017.510571,101751.0571,100,1020.221378,101751.0571,99.73429227,1020.221378,101751.0571,99.73429227,CNE100003F01,HKD,China (Mainland),,734.0980383,734.0980383,734.0980383,34.8,4.443196037,3261.741494,3261.741494,3261.741494,7.8322,09-19-2019,0.032056094,0.032056094,0.032056094,,,,
1,09-19-2019,1017.510571,101751.0571,100,1020.221378,101751.0571,99.73429227,1020.221378,101751.0571,99.73429227,KYG2588M1006,HKD,Cayman Islands,0%,2464.88084,2464.88084,2464.88084,12.8,1.634279002,4028.303,4028.303,4028.303,7.8322,09-19-2019,0.03958979,0.03958979,0.03958979,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000387,HKD,China (Mainland),,772.2038907,772.2038907,772.2038907,27.9,3.558514607,2747.898825,2747.898825,2747.898825,7.84035,09-20-2019,0.027049334,0.027049334,0.027049334,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,US07725L1026,USD,Cayman Islands,0%,22.41077151,22.41077151,22.41077151,135.52,135.52,3037.107755,3037.107755,3037.107755,1,09-20-2019,0.029896203,0.029896203,0.029896203,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000FN7,HKD,China (Mainland),,876.5919383,876.5919383,876.5919383,27.4,3.494741944,3063.462614,3063.462614,3063.462614,7.84035,09-20-2019,0.030155631,0.030155631,0.030155631,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000585,HKD,China (Mainland),,2982.273281,2982.273281,2982.273281,7.9,1.007608079,3004.96265,3004.96265,3004.96265,7.84035,09-20-2019,0.029579778,0.029579778,0.029579778,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100001M79,HKD,China (Mainland),,1119.012275,1119.012275,1119.012275,23.3,2.971806106,3325.487512,3325.487512,3325.487512,7.84035,09-20-2019,0.03273491,0.03273491,0.03273491,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE1000012B3,HKD,China (Mainland),,1706.455966,1706.455966,1706.455966,14.86,1.895323551,3234.286181,3234.286181,3234.286181,7.84035,09-20-2019,0.031837157,0.031837157,0.031837157,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,HK1093012172,HKD,Hong Kong,0%,1665.986655,1665.986655,1665.986655,15.38,1.96164712,3268.077924,3268.077924,3268.077924,7.84035,09-20-2019,0.032169791,0.032169791,0.032169791,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE1000023R6,HKD,China (Mainland),,667.2738105,667.2738105,667.2738105,37.1,4.73193161,3157.494037,3157.494037,3157.494037,7.84035,09-20-2019,0.031081243,0.031081243,0.031081243,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,HK0000056256,HKD,Hong Kong,0%,7416.327689,7416.327689,7416.327689,3.9,0.497426773,3689.07995,3689.07995,3689.07995,7.84035,09-20-2019,0.036313984,0.036313984,0.036313984,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG211081248,HKD,Cayman Islands,0%,2678.991252,2678.991252,2678.991252,9.14,1.165764283,3123.072317,3123.072317,3123.072317,7.84035,09-20-2019,0.030742408,0.030742408,0.030742408,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000171,HKD,China (Mainland),,3532.077852,3532.077852,3532.077852,8.16,1.040769864,3676.080184,3676.080184,3676.080184,7.84035,09-20-2019,0.036186019,0.036186019,0.036186019,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8167W1380,HKD,Cayman Islands,0%,2394.855816,2394.855816,2394.855816,10.68,1.362184086,3262.234482,3262.234482,3262.234482,7.84035,09-20-2019,0.03211227,0.03211227,0.03211227,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG970081090,HKD,Cayman Islands,0%,305.6154371,305.6154371,305.6154371,79.9,10.19087158,3114.487673,3114.487673,3114.487673,7.84035,09-20-2019,0.030657903,0.030657903,0.030657903,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8875G1029,HKD,Cayman Islands,0%,2052.733557,2052.733557,2052.733557,12.58,1.604520206,3293.65247,3293.65247,3293.65247,7.84035,09-20-2019,0.032421538,0.032421538,0.032421538,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100001QV5,HKD,China (Mainland),,1212.934169,1212.934169,1212.934169,20.85,2.659320056,3225.580162,3225.580162,3225.580162,7.84035,09-20-2019,0.031751458,0.031751458,0.031751458,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8406X1034,HKD,Cayman Islands,0%,3708.163844,3708.163844,3708.163844,6.37,0.812463729,3012.748626,3012.748626,3012.748626,7.84035,09-20-2019,0.029656421,0.029656421,0.029656421,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG3825B1059,HKD,Cayman Islands,0%,1408.111215,1408.111215,1408.111215,17.54,2.237145025,3150.149,3150.149,3150.149,7.84035,09-20-2019,0.031008941,0.031008941,0.031008941,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG608371046,HKD,Cayman Islands,0%,4098.813196,4098.813196,4098.813196,8.16,1.040769864,4265.921251,4265.921251,4265.921251,7.84035,09-20-2019,0.041992204,0.041992204,0.041992204,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,BMG8162K1137,HKD,Bermuda,0%,18459.61855,18459.61855,18459.61855,1.38,0.17601255,3249.124542,3249.124542,3249.124542,7.84035,09-20-2019,0.031983221,0.031983221,0.031983221,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8813K1085,HKD,Cayman Islands,0%,6035.722534,6035.722534,6035.722534,4.53,0.577780329,3487.32175,3487.32175,3487.32175,7.84035,09-20-2019,0.034327949,0.034327949,0.034327949,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,BMG570071099,HKD,Bermuda,0%,4300.965548,4300.965548,4300.965548,6.18,0.788230117,3390.150578,3390.150578,3390.150578,7.84035,09-20-2019,0.033371431,0.033371431,0.033371431,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,BMG0171K1018,HKD,Bermuda,0%,3855.133753,3855.133753,3855.133753,6.93,0.883889112,3407.51075,3407.51075,3407.51075,7.84035,09-20-2019,0.033542318,0.033542318,0.033542318,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,HK0000311099,HKD,Hong Kong,0%,3099.225174,3099.225174,3099.225174,8.09,1.031841691,3197.909743,3197.909743,3197.909743,7.84035,09-20-2019,0.031479081,0.031479081,0.031479081,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG368441195,HKD,Cayman Islands,0%,6835.047951,6835.047951,6835.047951,3.7,0.471917708,3225.580162,3225.580162,3225.580162,7.84035,09-20-2019,0.031751458,0.031751458,0.031751458,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG2133W1087,HKD,Cayman Islands,0%,4540.337059,4540.337059,4540.337059,5.03,0.641552992,2912.866824,2912.866824,2912.866824,7.84035,09-20-2019,0.02867322,0.02867322,0.02867322,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,US98887Q1040,USD,Cayman Islands,0%,85.67879022,85.67879022,85.67879022,34.81,34.81,2982.478687,2982.478687,2982.478687,1,09-20-2019,0.029358454,0.029358454,0.029358454,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100003F19,HKD,China (Mainland),,301.9662975,301.9662975,301.9662975,85.25,10.87323908,3283.351747,3283.351747,3283.351747,7.84035,09-20-2019,0.032320141,0.032320141,0.032320141,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG4818G1010,HKD,Cayman Islands,0%,1055.936427,1055.936427,1055.936427,25,3.188633161,3366.993906,3366.993906,3366.993906,7.84035,09-20-2019,0.033143485,0.033143485,0.033143485,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG711391022,HKD,Cayman Islands,0%,558.2710247,558.2710247,558.2710247,44.7,5.701276091,3182.857245,3182.857245,3182.857245,7.84035,09-20-2019,0.031330909,0.031330909,0.031330909,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100003F01,HKD,China (Mainland),,734.0980383,734.0980383,734.0980383,35.6,4.540613621,3333.255552,3333.255552,3333.255552,7.84035,09-20-2019,0.032811376,0.032811376,0.032811376,,,,
1,09-20-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG2588M1006,HKD,Cayman Islands,0%,2464.88084,2464.88084,2464.88084,12.46,1.589214767,3917.22503,3917.22503,3917.22503,7.84035,09-20-2019,0.038559763,0.038559763,0.038559763,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000387,HKD,China (Mainland),,772.2038907,772.2038907,772.2038907,27.9,3.558514607,2747.898825,2747.898825,2747.898825,7.84035,09-20-2019,0.027049334,0.027049334,0.027049334,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,US07725L1026,USD,Cayman Islands,0%,22.41077151,22.41077151,22.41077151,135.52,135.52,3037.107755,3037.107755,3037.107755,1,09-20-2019,0.029896203,0.029896203,0.029896203,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000FN7,HKD,China (Mainland),,876.5919383,876.5919383,876.5919383,27.4,3.494741944,3063.462614,3063.462614,3063.462614,7.84035,09-20-2019,0.030155631,0.030155631,0.030155631,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000585,HKD,China (Mainland),,2982.273281,2982.273281,2982.273281,7.9,1.007608079,3004.96265,3004.96265,3004.96265,7.84035,09-20-2019,0.029579778,0.029579778,0.029579778,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100001M79,HKD,China (Mainland),,1119.012275,1119.012275,1119.012275,23.3,2.971806106,3325.487512,3325.487512,3325.487512,7.84035,09-20-2019,0.03273491,0.03273491,0.03273491,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE1000012B3,HKD,China (Mainland),,1706.455966,1706.455966,1706.455966,14.86,1.895323551,3234.286181,3234.286181,3234.286181,7.84035,09-20-2019,0.031837157,0.031837157,0.031837157,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,HK1093012172,HKD,Hong Kong,0%,1665.986655,1665.986655,1665.986655,15.38,1.96164712,3268.077924,3268.077924,3268.077924,7.84035,09-20-2019,0.032169791,0.032169791,0.032169791,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE1000023R6,HKD,China (Mainland),,667.2738105,667.2738105,667.2738105,37.1,4.73193161,3157.494037,3157.494037,3157.494037,7.84035,09-20-2019,0.031081243,0.031081243,0.031081243,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,HK0000056256,HKD,Hong Kong,0%,7416.327689,7416.327689,7416.327689,3.9,0.497426773,3689.07995,3689.07995,3689.07995,7.84035,09-20-2019,0.036313984,0.036313984,0.036313984,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG211081248,HKD,Cayman Islands,0%,2678.991252,2678.991252,2678.991252,9.14,1.165764283,3123.072317,3123.072317,3123.072317,7.84035,09-20-2019,0.030742408,0.030742408,0.030742408,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000171,HKD,China (Mainland),,3532.077852,3532.077852,3532.077852,8.16,1.040769864,3676.080184,3676.080184,3676.080184,7.84035,09-20-2019,0.036186019,0.036186019,0.036186019,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8167W1380,HKD,Cayman Islands,0%,2394.855816,2394.855816,2394.855816,10.68,1.362184086,3262.234482,3262.234482,3262.234482,7.84035,09-20-2019,0.03211227,0.03211227,0.03211227,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG970081090,HKD,Cayman Islands,0%,305.6154371,305.6154371,305.6154371,79.9,10.19087158,3114.487673,3114.487673,3114.487673,7.84035,09-20-2019,0.030657903,0.030657903,0.030657903,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8875G1029,HKD,Cayman Islands,0%,2052.733557,2052.733557,2052.733557,12.58,1.604520206,3293.65247,3293.65247,3293.65247,7.84035,09-20-2019,0.032421538,0.032421538,0.032421538,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100001QV5,HKD,China (Mainland),,1212.934169,1212.934169,1212.934169,20.85,2.659320056,3225.580162,3225.580162,3225.580162,7.84035,09-20-2019,0.031751458,0.031751458,0.031751458,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8406X1034,HKD,Cayman Islands,0%,3708.163844,3708.163844,3708.163844,6.37,0.812463729,3012.748626,3012.748626,3012.748626,7.84035,09-20-2019,0.029656421,0.029656421,0.029656421,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG3825B1059,HKD,Cayman Islands,0%,1408.111215,1408.111215,1408.111215,17.54,2.237145025,3150.149,3150.149,3150.149,7.84035,09-20-2019,0.031008941,0.031008941,0.031008941,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG608371046,HKD,Cayman Islands,0%,4098.813196,4098.813196,4098.813196,8.16,1.040769864,4265.921251,4265.921251,4265.921251,7.84035,09-20-2019,0.041992204,0.041992204,0.041992204,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,BMG8162K1137,HKD,Bermuda,0%,18459.61855,18459.61855,18459.61855,1.38,0.17601255,3249.124542,3249.124542,3249.124542,7.84035,09-20-2019,0.031983221,0.031983221,0.031983221,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8813K1085,HKD,Cayman Islands,0%,6035.722534,6035.722534,6035.722534,4.53,0.577780329,3487.32175,3487.32175,3487.32175,7.84035,09-20-2019,0.034327949,0.034327949,0.034327949,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,BMG570071099,HKD,Bermuda,0%,4300.965548,4300.965548,4300.965548,6.18,0.788230117,3390.150578,3390.150578,3390.150578,7.84035,09-20-2019,0.033371431,0.033371431,0.033371431,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,BMG0171K1018,HKD,Bermuda,0%,3855.133753,3855.133753,3855.133753,6.93,0.883889112,3407.51075,3407.51075,3407.51075,7.84035,09-20-2019,0.033542318,0.033542318,0.033542318,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,HK0000311099,HKD,Hong Kong,0%,3099.225174,3099.225174,3099.225174,8.09,1.031841691,3197.909743,3197.909743,3197.909743,7.84035,09-20-2019,0.031479081,0.031479081,0.031479081,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG368441195,HKD,Cayman Islands,0%,6835.047951,6835.047951,6835.047951,3.7,0.471917708,3225.580162,3225.580162,3225.580162,7.84035,09-20-2019,0.031751458,0.031751458,0.031751458,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG2133W1087,HKD,Cayman Islands,0%,4540.337059,4540.337059,4540.337059,5.03,0.641552992,2912.866824,2912.866824,2912.866824,7.84035,09-20-2019,0.02867322,0.02867322,0.02867322,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,US98887Q1040,USD,Cayman Islands,0%,85.67879022,85.67879022,85.67879022,34.81,34.81,2982.478687,2982.478687,2982.478687,1,09-20-2019,0.029358454,0.029358454,0.029358454,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100003F19,HKD,China (Mainland),,301.9662975,301.9662975,301.9662975,85.25,10.87323908,3283.351747,3283.351747,3283.351747,7.84035,09-20-2019,0.032320141,0.032320141,0.032320141,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG4818G1010,HKD,Cayman Islands,0%,1055.936427,1055.936427,1055.936427,25,3.188633161,3366.993906,3366.993906,3366.993906,7.84035,09-20-2019,0.033143485,0.033143485,0.033143485,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG711391022,HKD,Cayman Islands,0%,558.2710247,558.2710247,558.2710247,44.7,5.701276091,3182.857245,3182.857245,3182.857245,7.84035,09-20-2019,0.031330909,0.031330909,0.031330909,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100003F01,HKD,China (Mainland),,734.0980383,734.0980383,734.0980383,35.6,4.540613621,3333.255552,3333.255552,3333.255552,7.84035,09-20-2019,0.032811376,0.032811376,0.032811376,,,,
1,09-21-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG2588M1006,HKD,Cayman Islands,0%,2464.88084,2464.88084,2464.88084,12.46,1.589214767,3917.22503,3917.22503,3917.22503,7.84035,09-20-2019,0.038559763,0.038559763,0.038559763,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000387,HKD,China (Mainland),,772.2038907,772.2038907,772.2038907,27.9,3.558514607,2747.898825,2747.898825,2747.898825,7.84035,09-20-2019,0.027049334,0.027049334,0.027049334,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,US07725L1026,USD,Cayman Islands,0%,22.41077151,22.41077151,22.41077151,135.52,135.52,3037.107755,3037.107755,3037.107755,1,09-20-2019,0.029896203,0.029896203,0.029896203,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000FN7,HKD,China (Mainland),,876.5919383,876.5919383,876.5919383,27.4,3.494741944,3063.462614,3063.462614,3063.462614,7.84035,09-20-2019,0.030155631,0.030155631,0.030155631,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000585,HKD,China (Mainland),,2982.273281,2982.273281,2982.273281,7.9,1.007608079,3004.96265,3004.96265,3004.96265,7.84035,09-20-2019,0.029579778,0.029579778,0.029579778,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100001M79,HKD,China (Mainland),,1119.012275,1119.012275,1119.012275,23.3,2.971806106,3325.487512,3325.487512,3325.487512,7.84035,09-20-2019,0.03273491,0.03273491,0.03273491,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE1000012B3,HKD,China (Mainland),,1706.455966,1706.455966,1706.455966,14.86,1.895323551,3234.286181,3234.286181,3234.286181,7.84035,09-20-2019,0.031837157,0.031837157,0.031837157,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,HK1093012172,HKD,Hong Kong,0%,1665.986655,1665.986655,1665.986655,15.38,1.96164712,3268.077924,3268.077924,3268.077924,7.84035,09-20-2019,0.032169791,0.032169791,0.032169791,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE1000023R6,HKD,China (Mainland),,667.2738105,667.2738105,667.2738105,37.1,4.73193161,3157.494037,3157.494037,3157.494037,7.84035,09-20-2019,0.031081243,0.031081243,0.031081243,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,HK0000056256,HKD,Hong Kong,0%,7416.327689,7416.327689,7416.327689,3.9,0.497426773,3689.07995,3689.07995,3689.07995,7.84035,09-20-2019,0.036313984,0.036313984,0.036313984,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG211081248,HKD,Cayman Islands,0%,2678.991252,2678.991252,2678.991252,9.14,1.165764283,3123.072317,3123.072317,3123.072317,7.84035,09-20-2019,0.030742408,0.030742408,0.030742408,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100000171,HKD,China (Mainland),,3532.077852,3532.077852,3532.077852,8.16,1.040769864,3676.080184,3676.080184,3676.080184,7.84035,09-20-2019,0.036186019,0.036186019,0.036186019,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8167W1380,HKD,Cayman Islands,0%,2394.855816,2394.855816,2394.855816,10.68,1.362184086,3262.234482,3262.234482,3262.234482,7.84035,09-20-2019,0.03211227,0.03211227,0.03211227,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG970081090,HKD,Cayman Islands,0%,305.6154371,305.6154371,305.6154371,79.9,10.19087158,3114.487673,3114.487673,3114.487673,7.84035,09-20-2019,0.030657903,0.030657903,0.030657903,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8875G1029,HKD,Cayman Islands,0%,2052.733557,2052.733557,2052.733557,12.58,1.604520206,3293.65247,3293.65247,3293.65247,7.84035,09-20-2019,0.032421538,0.032421538,0.032421538,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,CNE100001QV5,HKD,China (Mainland),,1212.934169,1212.934169,1212.934169,20.85,2.659320056,3225.580162,3225.580162,3225.580162,7.84035,09-20-2019,0.031751458,0.031751458,0.031751458,,,,
1,09-22-2019,1015.884101,101588.4101,100,1018.590575,101588.4101,99.73429227,1018.590575,101588.4101,99.73429227,KYG8406X1034,HKD,Cayman Islands,0%,3708.163844,3708.163844,3708.163844,6.37,0.812463729,3012.748626,3012.748626,3012.748626,7.84035,09-20-2019,0.029656421,0.029656421,0.029656421,,,,
