S.No,Date,"Index Value PR","Market CAP PR","Divisor PR","Index Value TR","Market CAP TR","Divisor TR","Index Value NTR","Market CAP NTR","Divisor NTR",ISIN,Currency,Country,TAX,"Share PR","Share TR","Share NTR","Local Price","USD PRICE","MCAP PR","MCAP TR","MCAP NTR","Currency Price","Price Date","Weight PR","Weight TR","Weight NTR",Dividend,"Special Dividend",Split,Spin
3,2017-04-28,1078.1137518451,107733.85373277,99.928095294574,1122.6171517996,107733.85373277,95.966691369422,1114.8058823909,107733.85373277,96.639114875967,US00790R1041,USD,"United States","30%       ",286.68246477264,286.68246477264,286.68246477264,23.05,23.05,6608.0308130094,6608.0308130094,6608.0308130094,1,2017-04-28,0.061336623392311,0.061336623392311,0.061336623392311,,,,
3,2017-04-28,1078.1137518451,107733.85373277,99.928095294574,1122.6171517996,107733.85373277,95.966691369422,1114.8058823909,107733.85373277,96.639114875967,US7843051043,USD,"United States","30%       ",96.954879071379,96.954879071379,96.954879071379,48.84,48.84,4735.2762938461,4735.2762938461,4735.2762938461,1,2017-04-28,0.04395346615551,0.04395346615551,0.04395346615551,,,,
3,2017-04-28,1078.1137518451,107733.85373277,99.928095294574,1122.6171517996,107733.85373277,95.966691369422,1114.8058823909,107733.85373277,96.639114875967,BMG210901242,HKD,Bermuda,"0%        ",5131.3525938155,5131.3525938155,5131.3525938155,5.2,0.66859100873668,3430.7762068827,3430.7762068827,3430.7762068827,7.77755,2017-04-28,0.03184492235275,0.03184492235275,0.03184492235275,,,,
3,2017-04-28,1078.1137518451,107733.85373277,99.928095294574,1122.6171517996,107733.85373277,95.966691369422,1114.8058823909,107733.85373277,96.639114875967,KYG258851156,HKD,"Cayman Islands","0%        ",16472.958817047,16472.958817047,16472.958817047,1.45,0.18643403128234,3071.1201194101,3071.1201194101,3071.1201194101,7.77755,2017-04-28,0.02850654657753,0.02850654657753,0.02850654657753,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,US0304201033,USD,"United States","30%       ",94.550774339195,94.550774339195,94.550774339195,86.58,86.58,8186.2060422875,8186.2060422875,8186.2060422875,1,2018-04-30,0.069932029139345,0.069932029139345,0.069932029139345,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,US8318652091,USD,"United States","30%       ",139.96603120442,139.96603120442,139.96603120442,61.35,61.35,8586.9160143912,8586.9160143912,8586.9160143912,1,2018-04-30,0.07335516084417,0.07335516084417,0.07335516084417,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,US29670G1022,USD,"United States","30%       ",227.90479786323,227.90479786323,227.90479786323,35.15,35.15,8010.8536448924,8010.8536448924,8010.8536448924,1,2018-04-30,0.068434052066579,0.068434052066579,0.068434052066579,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,HK0270001396,HKD,"Hong Kong","0%        ",4871.5432215078,4871.5432215078,4871.5432215078,12.22,1.5570350078043,7585.1633379193,7585.1633379193,7585.1633379193,7.84825,2018-04-30,0.064797521688794,0.064797521688794,0.064797521688794,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,BMG0957L1090,HKD,Bermuda,"0%        ",9841.1712058647,9841.1712058647,9841.1712058647,4.6,0.58611792437805,5768.0868406304,5768.0868406304,5768.0868406304,7.84825,2018-04-30,0.049274842941105,0.049274842941105,0.049274842941105,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,QA0006929812,QAR,Qatar,"0%        ",132.02110438366,132.02110438366,132.02110438366,198,54.380664652568,7179.3954045493,7179.3954045493,7179.3954045493,3.641,2018-04-30,0.061331181507072,0.061331181507072,0.061331181507072,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,JP3270000007,JPY,Japan,"15.315%   ",292.293632577,292.293632577,292.293632577,3550,32.442312085904,9482.6812487856,9482.6812487856,9482.6812487856,109.425,2018-04-30,0.081007384615486,0.081007384615486,0.081007384615486,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,US1307881029,USD,"United States","30%       ",211.24285045642,211.24285045642,211.24285045642,38.75,38.75,8185.6604551863,8185.6604551863,8185.6604551863,1,2018-04-30,0.069927368370625,0.069927368370625,0.069927368370625,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,CA29269C2076,CAD,Canada,"25%       ",475.61415473328,475.61415473328,475.61415473328,17.36,13.541869807715,6440.7049621044,6440.7049621044,6440.7049621044,1.28195,2018-04-30,0.055020795318505,0.055020795318505,0.055020795318505,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,IT0003027817,EUR,Italy,"26%       ",3578.9976815052,3578.9976815052,3578.9976815052,2.522,3.0470786948548,10905.487584249,10905.487584249,10905.487584249,0.827678,2018-04-30,0.093161944810685,0.093161944810685,0.093161944810685,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,US0565251081,USD,"United States","30%       ",186.17891721846,186.17891721846,186.17891721846,42.45,42.45,7903.2950359235,7903.2950359235,7903.2950359235,1,2018-04-30,0.067515214727554,0.067515214727554,0.067515214727554,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,CL0000000035,CLP,Chile,"35%       ",12501.207846063,12501.207846063,12501.207846063,407.63,0.66636696527823,8330.3919346933,8330.3919346933,8330.3919346933,611.72,2018-04-30,0.071163761150135,0.071163761150135,0.071163761150135,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,US00790R1041,USD,"United States","30%       ",286.68246477264,286.68246477264,286.68246477264,25.2,25.2,7224.3981122705,7224.3981122705,7224.3981122705,1,2018-04-30,0.061715624636338,0.061715624636338,0.061715624636338,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,US7843051043,USD,"United States","30%       ",96.954879071379,96.954879071379,96.954879071379,60.45,60.45,5860.9224398649,5860.9224398649,5860.9224398649,1,2018-04-30,0.050067906516257,0.050067906516257,0.050067906516257,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,BMG210901242,HKD,Bermuda,"0%        ",5131.3525938155,5131.3525938155,5131.3525938155,7.48,0.95307871181474,4890.5829199809,4890.5829199809,4890.5829199809,7.84825,2018-04-30,0.041778619485238,0.041778619485238,0.041778619485238,,,,
3,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652399,117059.46678561,94.615423721127,KYG258851156,HKD,"Cayman Islands","0%        ",16472.958817047,16472.958817047,16472.958817047,1.2,0.15290032809862,2518.7208078816,2518.7208078816,2518.7208078816,7.84825,2018-04-30,0.021516592182113,0.021516592182113,0.021516592182113,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US0304201033,USD,"United States","30%       ",66.249871477187,66.249871477187,66.249871477187,86.58,86.58,5735.9138724949,5735.9138724949,5735.9138724949,1,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US98419M1009,USD,"United States","30%       ",78.681946124758,78.681946124758,78.681946124758,72.9,72.9,5735.9138724949,5735.9138724949,5735.9138724949,1,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,FR0000124141,EUR,France,"28.000%   ",241.54106955781,241.54106955781,241.54106955781,19.655,23.747157711091,5735.9138724949,5735.9138724949,5735.9138724949,0.827678,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US45167R1041,USD,"United States","30%       ",42.914214218876,42.914214218876,42.914214218876,133.66,133.66,5735.9138724949,5735.9138724949,5735.9138724949,1,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US8318652091,USD,"United States","30%       ",93.494928647024,93.494928647024,93.494928647024,61.35,61.35,5735.9138724949,5735.9138724949,5735.9138724949,1,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,FR0010613471,EUR,France,"28.000%   ",396.94730118385,396.94730118385,396.94730118385,11.96,14.450063913744,5735.9138724949,5735.9138724949,5735.9138724949,0.827678,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,HK0270001396,HKD,"Hong Kong","0%        ",3683.8695621774,3683.8695621774,3683.8695621774,12.22,1.5570350078043,5735.9138724949,5735.9138724949,5735.9138724949,7.84825,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,GB00B18V8630,GBP,"United Kingdom","0%        ",601.62626707241,601.62626707241,601.62626707241,6.922,9.5340150296406,5735.9138724949,5735.9138724949,5735.9138724949,0.726032,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US20441A1025,USD,Brazil,"0%        ",574.74086898746,574.74086898746,574.74086898746,9.98,9.98,5735.9138724949,5735.9138724949,5735.9138724949,1,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,BMG0957L1090,HKD,Bermuda,"0%        ",9786.2795760452,9786.2795760452,9786.2795760452,4.6,0.58611792437805,5735.9138724949,5735.9138724949,5735.9138724949,7.84825,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,JP3270000007,JPY,Japan,"15.315%   ",176.80348605571,176.80348605571,176.80348605571,3550,32.442312085904,5735.9138724949,5735.9138724949,5735.9138724949,109.425,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,QA0006929812,QAR,Qatar,"0%        ",105.47708287755,105.47708287755,105.47708287755,198,54.380664652568,5735.9138724949,5735.9138724949,5735.9138724949,3.641,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US30057T1051,USD,"United States","30%       ",280.75936722931,280.75936722931,280.75936722931,20.43,20.43,5735.9138724949,5735.9138724949,5735.9138724949,1,2018-04-30,0.049000000000001,0.049000000000001,0.049000000000001,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,IT0003027817,EUR,Italy,"26%       ",1721.3326150903,1721.3326150903,1721.3326150903,2.522,3.0470786948548,5245.0359382002,5245.0359382002,5245.0359382002,0.827678,2018-04-30,0.044806593453961,0.044806593453961,0.044806593453961,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US1307881029,USD,"United States","30%       ",132.89419415814,132.89419415814,132.89419415814,38.75,38.75,5149.650023628,5149.650023628,5149.650023628,1,2018-04-30,0.043991743385091,0.043991743385091,0.043991743385091,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US3535141028,USD,"United States","30%       ",108.64937560165,108.64937560165,108.64937560165,41,41,4454.6243996678,4454.6243996678,4454.6243996678,1,2018-04-30,0.038054371184061,0.038054371184061,0.038054371184061,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,CL0000000035,CLP,Chile,"35%       ",5275.1707397174,5275.1707397174,5275.1707397174,407.63,0.66636696527823,3515.19951715,3515.19951715,3515.19951715,611.72,2018-04-30,0.030029177593881,0.030029177593881,0.030029177593881,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US0565251081,USD,"United States","30%       ",79.681674887184,79.681674887184,79.681674887184,42.45,42.45,3382.487098961,3382.487098961,3382.487098961,1,2018-04-30,0.028895459648351,0.028895459648351,0.028895459648351,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US00790R1041,USD,"United States","30%       ",125.60455547355,125.60455547355,125.60455547355,25.2,25.2,3165.2347979334,3165.2347979334,3165.2347979334,1,2018-04-30,0.027039545667251,0.027039545667251,0.027039545667251,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,BMG210901242,HKD,Bermuda,"0%        ",2996.3414829474,2996.3414829474,2996.3414829474,7.48,0.95307871181474,2855.7492807245,2855.7492807245,2855.7492807245,7.84825,2018-04-30,0.0243957140686,0.0243957140686,0.0243957140686,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US7843051043,USD,"United States","30%       ",43.922979372513,43.922979372513,43.922979372513,60.45,60.45,2655.1441030684,2655.1441030684,2655.1441030684,1,2018-04-30,0.02268201091272,0.02268201091272,0.02268201091272,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,BRCSMGACNOR5,BRL,Brazil,"0%        ",172.7037772495,172.7037772495,172.7037772495,50.4,14.45078418442,2495.7050128665,2495.7050128665,2495.7050128665,3.4877,2018-04-30,0.0213199759182,0.0213199759182,0.0213199759182,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US2077971016,USD,"United States","30%       ",33.001146997861,33.001146997861,33.001146997861,68,68,2244.0779958545,2244.0779958545,2244.0779958545,1,2018-04-30,0.01917041019813,0.01917041019813,0.01917041019813,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,US5966801087,USD,"United States","30%       ",44.132265415904,44.132265415904,44.132265415904,41.66,41.66,1838.5501772265,1838.5501772265,1838.5501772265,1,2018-04-30,0.0157061212366,0.0157061212366,0.0157061212366,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,TH0961010Y04,THB,Thailand,"10%       ",3611.3627525729,3611.3627525729,3611.3627525729,12.4,0.39290240811153,1418.9131220502,1418.9131220502,1418.9131220502,31.56,2018-04-30,0.01212130177091,0.01212130177091,0.01212130177091,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,CL0000001256,CLP,Chile,"35%       ",582.23236360641,582.23236360641,582.23236360641,1163,1.9011966259073,1106.9382051825,1106.9382051825,1106.9382051825,611.72,2018-04-30,0.0094562040608802,0.0094562040608802,0.0094562040608802,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,AU000000CLQ2,AUD,Australia,"30%       ",1552.8314747966,1552.8314747966,1552.8314747966,0.92,0.69446017044468,1078.3796106591,1078.3796106591,1078.3796106591,1.32477,2018-04-30,0.0092122375086002,0.0092122375086002,0.0092122375086002,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,JP3921260000,JPY,Japan,"15.315%   ",25.394117652808,25.394117652808,25.394117652808,3225,29.472241261138,748.42156207728,748.42156207728,748.42156207728,109.425,2018-04-30,0.0063935158994701,0.0063935158994701,0.0063935158994701,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,TH0616010Z03,THB,Thailand,"10%       ",1613.451558663,1613.451558663,1613.451558663,11.5,0.36438529784537,587.91802676249,587.91802676249,587.91802676249,31.56,2018-04-30,0.0050223877052101,0.0050223877052101,0.0050223877052101,,,,
4,2018-04-30,1175.3268860592,117059.46678561,99.597370037289,1252.3945302168,117059.46678561,93.46852286663,1237.2133652398,117059.46678561,94.615423721127,TH7846010Z09,THB,Thailand,"10%       ",2736.3144796634,2736.3144796634,2736.3144796634,6.35,0.20120405576679,550.55757116167,550.55757116167,550.55757116167,31.56,2018-04-30,0.0047032297880701,0.0047032297880701,0.0047032297880701,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,TH0616010Z03,THB,Thailand,"10%       ",1613.451558663,1613.451558663,1613.451558663,11.4,0.35708692247455,576.14245164472,576.14245164472,576.14245164472,31.925,2019-04-30,0.0047722694012265,0.0047722694012265,0.0047722694012265,"0.270000011 THB ",,,0
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US20441A1025,USD,Brazil,"0%        ",574.74086898746,574.74086898746,574.74086898746,11.96,11.96,6873.9007930901,6873.9007930901,6873.9007930901,1,2019-04-30,0.056937492330732,0.056937492330732,0.056937492330732,"0.244409993 USD ",,,0
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US0304201033,USD,"United States","30%       ",66.249871477187,66.249871477187,66.249871477187,108.19,108.19,7167.5735951169,7167.5735951169,7167.5735951169,1,2019-04-30,0.059370025679185,0.059370025679185,0.059370025679185,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US98419M1009,USD,"United States","30%       ",78.681946124758,78.681946124758,78.681946124758,83.4,83.4,6562.0743068049,6562.0743068049,6562.0743068049,1,2019-04-30,0.054354589448393,0.054354589448393,0.054354589448393,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,FR0000124141,EUR,France,"28.000%   ",241.54106955781,241.54106955781,241.54106955781,21.06,23.601927602824,5700.8348368122,5700.8348368122,5700.8348368122,0.8923,2019-04-30,0.047220821127657,0.047220821127657,0.047220821127657,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US45167R1041,USD,"United States","30%       ",42.914214218876,42.914214218876,42.914214218876,156.66,156.66,6722.940799529,6722.940799529,6722.940799529,1,2019-04-30,0.055687069356303,0.055687069356303,0.055687069356303,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US8318652091,USD,"United States","30%       ",93.494928647024,93.494928647024,93.494928647024,52.57,52.57,4915.028398974,4915.028398974,4915.028398974,1,2019-04-30,0.040711875279496,0.040711875279496,0.040711875279496,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,FR0010613471,EUR,France,"28.000%   ",396.94730118385,396.94730118385,396.94730118385,12.525,14.036758937577,5571.8535776395,5571.8535776395,5571.8535776395,0.8923,2019-04-30,0.046152451118253,0.046152451118253,0.046152451118253,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,HK0270001396,HKD,"Hong Kong","0%        ",3683.8695621774,3683.8695621774,3683.8695621774,14.7,1.8737094348281,6902.5011553277,6902.5011553277,6902.5011553277,7.8454,2019-04-30,0.057174393175621,0.057174393175621,0.057174393175621,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,GB00B18V8630,GBP,"United Kingdom","0%        ",601.62626707241,601.62626707241,601.62626707241,7.486,9.7591245728916,5871.3456866834,5871.3456866834,5871.3456866834,0.767077,2019-04-30,0.048633186609656,0.048633186609656,0.048633186609656,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,BMG0957L1090,HKD,Bermuda,"0%        ",9786.2795760452,9786.2795760452,9786.2795760452,4.87,0.62074591480358,6074.7930679558,6074.7930679558,6074.7930679558,7.8454,2019-04-30,0.050318370038918,0.050318370038918,0.050318370038918,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,JP3270000007,JPY,Japan,"15.315%   ",176.80348605571,176.80348605571,176.80348605571,2886,25.912457912458,4581.4128911943,4581.4128911943,4581.4128911943,111.375,2019-04-30,0.037948490850859,0.037948490850859,0.037948490850859,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,QA0006929812,QAR,Qatar,"0%        ",105.47708287755,105.47708287755,105.47708287755,166.99,45.860624785445,4837.2449213103,4837.2449213103,4837.2449213103,3.64125,2019-04-30,0.040067583734383,0.040067583734383,0.040067583734383,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US30057T1051,USD,"United States","30%       ",280.75936722931,280.75936722931,280.75936722931,13.62,13.62,3823.9425816633,3823.9425816633,3823.9425816633,1,2019-04-30,0.031674257160575,0.031674257160575,0.031674257160575,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,IT0003027817,EUR,Italy,"26%       ",1721.3326150903,1721.3326150903,1721.3326150903,2.084,2.3355373753222,4020.2366579044,4020.2366579044,4020.2366579044,0.8923,2019-04-30,0.033300188752689,0.033300188752689,0.033300188752689,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US1307881029,USD,"United States","30%       ",132.89419415814,132.89419415814,132.89419415814,50.39,50.39,6696.5384436288,6696.5384436288,6696.5384436288,1,2019-04-30,0.055468374908735,0.055468374908735,0.055468374908735,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US3535141028,USD,"United States","30%       ",108.64937560165,108.64937560165,108.64937560165,48.86,48.86,5308.6084918967,5308.6084918967,5308.6084918967,1,2019-04-30,0.043971954846668,0.043971954846668,0.043971954846668,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,CL0000000035,CLP,Chile,"35%       ",5275.1707397174,5275.1707397174,5275.1707397174,389.99,0.57378472222222,3026.8123775635,3026.8123775635,3026.8123775635,679.68,2019-04-30,0.025071514955137,0.025071514955137,0.025071514955137,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US0565251081,USD,"United States","30%       ",79.681674887184,79.681674887184,79.681674887184,55.48,55.48,4420.739322741,4420.739322741,4420.739322741,1,2019-04-30,0.036617608961967,0.036617608961967,0.036617608961967,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US00790R1041,USD,"United States","30%       ",125.60455547355,125.60455547355,125.60455547355,28.05,28.05,3523.2077810331,3523.2077810331,3523.2077810331,1,2019-04-30,0.029183228279029,0.029183228279029,0.029183228279029,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,BMG210901242,HKD,Bermuda,"0%        ",2996.3414829474,2996.3414829474,2996.3414829474,8.07,1.0286282407525,3082.121468298,3082.121468298,3082.121468298,7.8454,2019-04-30,0.025529647975137,0.025529647975137,0.025529647975137,,,,
4,2019-04-30,1213.7291300188,120727.1432532,99.467945744477,1328.3618671624,120727.1432532,90.884228339896,1306.4256139654,120727.1432532,92.410269641569,US7843051043,USD,"United States","30%       ",43.922979372513,43.922979372513,43.922979372513,62.06,62.06,2725.8600998581,2725.8600998581,2725.8600998581,1,2019-04-30,0.022578684680224,0.022578684680224,0.022578684680224,,,,
