20180821.024704,2006-09-15,1,SPY US EQUITY,0,Period_Divisor,0.994461641,Y,2006-09-15,2006-12-14
20180821.024704,2006-06-16,1,SPY US EQUITY,0,Period_Divisor,0.995618695,Y,2006-06-16,2006-09-14
20180821.024704,2006-03-17,1,SPY US EQUITY,0,Period_Divisor,0.995595703,Y,2006-03-17,2006-06-15
20180821.024704,2005-12-16,1,SPY US EQUITY,0,Period_Divisor,0.996035488,Y,2005-12-16,2006-03-16
20180821.024704,2005-09-16,1,SPY US EQUITY,0,Period_Divisor,0.99472952,Y,2005-09-16,2005-12-15
20180821.024704,2005-06-17,1,SPY US EQUITY,0,Period_Divisor,0.995763784,Y,2005-06-17,2005-09-15
20180821.024704,2005-03-18,1,SPY US EQUITY,0,Period_Divisor,0.995983361,Y,2005-03-18,2005-06-16
20180821.024704,2004-12-17,1,SPY US EQUITY,0,Period_Divisor,0.996086713,Y,2004-12-17,2005-03-17
20180821.024704,2004-11-15,1,SPY US EQUITY,0,Period_Divisor,0.995299313,Y,2004-11-15,2004-12-16
20180821.024704,2004-09-17,1,SPY US EQUITY,0,Period_Divisor,0.997045038,Y,2004-09-17,2004-11-14
20180821.024704,2004-06-18,1,SPY US EQUITY,0,Period_Divisor,0.995856638,Y,2004-06-18,2004-09-16
20180821.024704,2004-03-19,1,SPY US EQUITY,0,Period_Divisor,0.996365106,Y,2004-03-19,2004-06-17
20180821.024704,2003-12-19,1,SPY US EQUITY,0,Period_Divisor,0.996508711,Y,2003-12-19,2004-03-18
20180821.024704,2003-09-19,1,SPY US EQUITY,0,Period_Divisor,0.995300857,Y,2003-09-19,2003-12-18
20180821.024704,2003-06-20,1,SPY US EQUITY,0,Period_Divisor,0.996175335,Y,2003-06-20,2003-09-18
20180821.024704,2003-03-21,1,SPY US EQUITY,0,Period_Divisor,0.99639822,Y,2003-03-21,2003-06-19
20180821.024704,2002-12-20,1,SPY US EQUITY,0,Period_Divisor,0.995979807,Y,2002-12-20,2003-03-20
20180821.024704,2002-09-20,1,SPY US EQUITY,0,Period_Divisor,0.995111709,Y,2002-09-20,2002-12-19
20180821.024704,2002-06-21,1,SPY US EQUITY,0,Period_Divisor,0.995536009,Y,2002-06-21,2002-09-19
20180821.024704,2002-03-15,1,SPY US EQUITY,0,Period_Divisor,0.996508547,Y,2002-03-15,2002-06-20
20180821.024704,2001-12-21,1,SPY US EQUITY,0,Period_Divisor,0.997143769,Y,2001-12-21,2002-03-14
20180821.024704,2001-09-21,1,SPY US EQUITY,0,Period_Divisor,0.996574182,Y,2001-09-21,2001-12-20
20180821.024704,2001-06-15,1,SPY US EQUITY,0,Period_Divisor,0.996261777,Y,2001-06-15,2001-09-20
20180821.024704,2001-03-16,1,SPY US EQUITY,0,Period_Divisor,0.997160328,Y,2001-03-16,2001-06-14
20180821.024704,2000-12-15,1,SPY US EQUITY,0,Period_Divisor,0.997318916,Y,2000-12-15,2001-03-15
20180821.024704,2000-09-15,1,SPY US EQUITY,0,Period_Divisor,0.996939651,Y,2000-09-15,2000-12-14
20180821.024704,2000-06-16,1,SPY US EQUITY,0,Period_Divisor,0.997472067,Y,2000-06-16,2000-09-14
20180821.024704,2000-03-17,1,SPY US EQUITY,0,Period_Divisor,0.997648375,Y,2000-03-17,2000-06-15
20180821.024704,1999-12-17,1,SPY US EQUITY,0,Period_Divisor,0.997466082,Y,1999-12-17,2000-03-16
20180821.024704,1999-09-17,1,SPY US EQUITY,0,Period_Divisor,0.997554603,Y,1999-09-17,1999-12-16
