ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
CNE1000002V2,41031.0068,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CA05534B7604,35977.33958,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
SG1T75931496,34985.95496,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
HK0000049939,32744.49065,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
GB0030913577,31311.82232,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
NO0010063308,28430.30673,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
TW0002412004,27077.260169999998,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CH0008742519,24732.32965,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US85207U1051,23609.17012,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
AU000000TLS2,23076.93389,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
SE0000667925,20436.66597,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
KR7017670001,19856.38797,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CA87971M1032,19797.47608,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US87936R1068,19540.65716,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
ZAE000132577,16427.96955,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
DE000A1J5RX9,11604.13879,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CNE1000004Y2,11001.34715,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
SE0005190238,8288.04732,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
KR7030200000,7119.01079,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US6074091090,7117.34432,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
FI0009007884,7009.25595,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
KR7032640005,6710.51499,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US8792732096,6419.64424,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
TRATCELL91M1,4948.98928,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US69344D4088,4694.99939,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US9116841084,4251.09399,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CH0267291224,3905.4968700000004,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
LU0914713705,2680.30967,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
FI4000062385,2570.09843,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
SG1V12936232,2221.0367,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
KYG4672G1064,1790.77084,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
SG1U89935555,1441.1685699999998,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
RU000A0DQZE3,1109.7780699999998,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US14713L1026,988.3334800000001,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
