ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight,cap
US1894641000,,97.20336017,,,,,,,,,,,,,4.5,0
US4529071080,,37.26684327,,,,,,,,,,,,,4.5,0
US5488621013,,34.31991314,,,,,,,,,,,,,4.5,0
US03152W1099,,41.23259229,,,,,,,,,,,,,4.5,0
US29664W1053,,33.14409232,,,,,,,,,,,,,4.349601034748015,0
US7504692077,,32.84252827,,,,,,,,,,,,,4.3100258582351465,0
US0327241065,,25.42868317,,,,,,,,,,,,,3.3370841946928116,0
US62857M1053,,22.97200924,,,,,,,,,,,,,3.014687329369137,0
US40637H1095,,22.84228926,,,,,,,,,,,,,2.9976637779685453,0
US6515111077,,21.37847342,,,,,,,,,,,,,2.80556272928475,0
US69366J2006,,19.69712062,,,,,,,,,,,,,2.5849136371916925,0
JE00BYSS4X48,,18.49696615,,,,,,,,,,,,,2.427413679909126,0
US0143391052,,15.19714085,,,,,,,,,,,,,1.9943674706241379,0
BMG0750W2037,,13.62061151,,,,,,,,,,,,,1.7874746831442787,0
US00900T1079,,13.61951801,,,,,,,,,,,,,1.787331179780675,0
US24983L1044,,13.44544096,,,,,,,,,,,,,1.764486513844569,0
US88322Q1085,,12.48000864,,,,,,,,,,,,,1.6377898652379859,0
US0044491043,,12.26947947,,,,,,,,,,,,,1.6101614756343257,0
US60468T1051,,11.86361266,,,,,,,,,,,,,1.5568983275685506,0
US5034596040,,11.64405378,,,,,,,,,,,,,1.5280849413875133,0
US7613301099,,11.10471291,,,,,,,,,,,,,1.4573055824723709,0
US5588681057,,10.96570679,,,,,,,,,,,,,1.439063382397896,0
US56854Q1013,,10.06145877,,,,,,,,,,,,,1.320396137403303,0
US19459J1043,,9.99536888,,,,,,,,,,,,,1.3117229581484613,0
US29251M1062,,9.191280716,,,,,,,,,,,,,1.206199998690236,0
US38000Q1022,,8.672918916,,,,,,,,,,,,,1.1381737875668343,0
NL0010696654,,8.585224541,,,,,,,,,,,,,1.126665385388887,0
US29428V1044,,8.51269933,,,,,,,,,,,,,1.1171476791936092,0
US05070R1041,,8.501029563,,,,,,,,,,,,,1.115616219827385,0
VGG111961055,,8.221772911,,,,,,,,,,,,,1.0789685116695569,0
US00448Q2012,,8.151242886,,,,,,,,,,,,,1.0697126398611239,0
US00461U1051,,8.09170118,,,,,,,,,,,,,1.0618987989048578,0
US00972L1070,,7.407077564,,,,,,,,,,,,,0.9720535390070746,0
US50127T1097,,7.276509722,,,,,,,,,,,,,0.9549187200720778,0
US13089P1012,,7.266347825,,,,,,,,,,,,,0.9535851431172633,0
US76243J1051,,7.246113445,,,,,,,,,,,,,0.9509297232814821,0
US92915B1061,,7.183072331,,,,,,,,,,,,,0.9426566442652073,0
US23284F1057,,7.116038102999999,,,,,,,,,,,,,0.9338595366341622,0
US09058V1035,,7.091462344,,,,,,,,,,,,,0.9306343842979911,0
US04351P1012,,6.587732732,,,,,,,,,,,,,0.8645284001474978,0
US2060221056,,6.545486502,,,,,,,,,,,,,0.8589842976284698,0
CA05156V1022,,6.521447062000001,,,,,,,,,,,,,0.8558295280819324,0
KYG8807B1068,,6.350171697,,,,,,,,,,,,,0.8333525358735411,0
US05463X1063,,6.148914465,,,,,,,,,,,,,0.8069409311716832,0
US7612991064,,6.1320156720000005,,,,,,,,,,,,,0.8047232506629176,0
US23257D1037,,6.079508222,,,,,,,,,,,,,0.7978325367267219,0
US00972D1054,,5.903346922999999,,,,,,,,,,,,,0.7747143483927307,0
US4622601007,,5.876375229,,,,,,,,,,,,,0.7711747701475749,0
US98887Q1040,,5.394921049,,,,,,,,,,,,,0.7079920593557604,0
US24344T1016,,5.363039698,,,,,,,,,,,,,0.7038081717428513,0
US5560991094,,4.8511987130000005,,,,,,,,,,,,,0.6366377072000937,0
US98419J2069,,4.634884193,,,,,,,,,,,,,0.6082500883466649,0
US4831191030,,4.53562952,,,,,,,,,,,,,0.5952245927555888,0
SG9999014716,,4.534835035,,,,,,,,,,,,,0.5951203300488378,0
IE00BYQMW233,,4.510021576000001,,,,,,,,,,,,,0.591863983611589,0
US0453961080,,4.473740043,,,,,,,,,,,,,0.5871026465999908,0
US00739L1017,,4.409257543,,,,,,,,,,,,,0.5786404100718269,0
US0396971071,,4.1609360010000005,,,,,,,,,,,,,0.5460524114141698,0
US68404V1008,,3.8068612269999997,,,,,,,,,,,,,0.49958609130803,0
IL0011407140,,3.7311702139999996,,,,,,,,,,,,,0.48965292719276876,0
US4811161011,,3.336156807,,,,,,,,,,,,,0.43781410453809744,0
US87184Q1076,,3.313127187,,,,,,,,,,,,,0.43479185677174637,0
US14888U1016,,3.042221422,,,,,,,,,,,,,0.3992400611640517,0
US03753U1060,,2.938756587,,,,,,,,,,,,,0.3856620530825188,0
US00653A1079,,2.771389662,,,,,,,,,,,,,0.3636979774598078,0
US7207951036,,2.7091851080000002,,,,,,,,,,,,,0.35553468278176437,0
US3621LQ1099,,2.678821614,,,,,,,,,,,,,0.35154998820494915,0
US8162121045,,2.533361176,,,,,,,,,,,,,0.33246076815538045,0
US58549G2093,,2.498082381,,,,,,,,,,,,,0.3278310235313568,0
US81750R1023,,2.256234199,,,,,,,,,,,,,0.2960925437889396,0
US67022C1062,,2.219463858,,,,,,,,,,,,,0.29126705900216426,0
US48283N1063,,2.092117642,,,,,,,,,,,,,0.2745550239421302,0
US2530311081,,2.069856464,,,,,,,,,,,,,0.2716336211796512,0
US87164F1057,,2.02326829,,,,,,,,,,,,,0.2655197120135479,0
US21887L1070,,1.9041692940000001,,,,,,,,,,,,,0.24988998496483178,0
US74366E1029,,1.845119033,,,,,,,,,,,,,0.2421406378453527,0
US14757U1097,,1.793175086,,,,,,,,,,,,,0.23532387413860423,0
NL0012661870,,1.755935437,,,,,,,,,,,,,0.23043680062154456,0
IL0011327454,,1.722708234,,,,,,,,,,,,,0.22607629271699192,0
US8051111016,,1.634797298,,,,,,,,,,,,,0.21453947057386358,0
IE00BYZ5XL97,,1.186770013,,,,,,,,,,,,,0.15574347388110082,0
US16383L1061,,1.177436379,,,,,,,,,,,,,0.15451859242372382,0
US6085501095,,1.115194478,,,,,,,,,,,,,0.14635039658416182,0
US59045L1061,,1.056127561,,,,,,,,,,,,,0.1385988636466451,0
US01345P1066,,1.033761126,,,,,,,,,,,,,0.13566364768476702,0
