ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Sub-Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
US34959J1088,,19547.63534,,,,,,,,,,,,,,1.2311089388319247
JP3278600006,,3829.6644060000003,,,,,,,,,,,,,,0.5
US00508Y1029,,4521.996408,,,,,,,,,,,,,,0.5
US29084Q1004,,3326.405546,,,,,,,,,,,,,,0.5
JP3566800003,,31803.14668,,,,,,,,,,,,,,2.002960331504263
US26969P1084,,2817.6634280000003,,,,,,,,,,,,,,0.5
CA94106B1013,,19375.77972,,,,,,,,,,,,,,1.2202854818617832
US88162G1031,,2806.058537,,,,,,,,,,,,,,0.5
US4698141078,,8043.348075,,,,,,,,,,,,,,0.5065695947891082
US5732841060,,10478.03911,,,,,,,,,,,,,,0.6599062948220266
JP3774200004,,6986.283622,,,,,,,,,,,,,,0.5
US9291601097,,12791.2307,,,,,,,,,,,,,,0.8055909668627641
JP3597800006,,4580.2782369999995,,,,,,,,,,,,,,0.5
JP3600200004,,3348.582981,,,,,,,,,,,,,,0.5
BMG2109G1033,,12844.86477,,,,,,,,,,,,,,0.8089688374775194
CA13645T1003,,25198.57388,,,,,,,,,,,,,,1.5870047200033686
US1264081035,,52267.03731,,,,,,,,,,,,,,3.2917749753051564
US9604131022,,2306.886873,,,,,,,,,,,,,,0.5
US03965L1008,,7926.819720999999,,,,,,,,,,,,,,0.5
JP3783600004,,25228.4664,,,,,,,,,,,,,,1.588887349177492
KYG3066L1014,,6813.476807999999,,,,,,,,,,,,,,0.5
BMG2113B1081,,8847.562097,,,,,,,,,,,,,,0.5572189472042416
CA1363751027,,53528.673610000005,,,,,,,,,,,,,,3.3712327562320668
US4851703029,,9665.519429,,,,,,,,,,,,,,0.6087338524852767
CNE1000007Z2,,3809.669589,,,,,,,,,,,,,,0.5
US7607591002,,23275.74416,,,,,,,,,,,,,,1.4659050158719074
US2243991054,,3596.1400740000004,,,,,,,,,,,,,,0.5
JP3573000001,,7995.081081,,,,,,,,,,,,,,0.5035297423092355
HK0003000038,,18496.11819,,,,,,,,,,,,,,1.1648844497730821
US6558441084,,40268.80703,,,,,,,,,,,,,,2.5361271288545963
US94106L1098,,37408.99575,,,,,,,,,,,,,,2.356016380472876
US48242W1062,,2089.900566,,,,,,,,,,,,,,0.5
US0495601058,,10556.84461,,,,,,,,,,,,,,0.6648694606367985
JP3659000008,,10153.43352,,,,,,,,,,,,,,0.6394626536095231
AU000000WOR2,,2756.3173309999997,,,,,,,,,,,,,,0.5
US9078181081,,100446.7149,,,,,,,,,,,,,,6.0
US7496851038,,7617.981991,,,,,,,,,,,,,,0.5
JP3247010006,,4306.466042,,,,,,,,,,,,,,0.5
US68235P1084,,4051.462543,,,,,,,,,,,,,,0.5
HK0392044647,,2550.427863,,,,,,,,,,,,,,0.5
US7739031091,,17855.978369999997,,,,,,,,,,,,,,1.1245684810742174
US6460251068,,3974.080951,,,,,,,,,,,,,,0.5
US5339001068,,4643.978912,,,,,,,,,,,,,,0.5
GB00BDSFG982,,8857.464138,,,,,,,,,,,,,,0.5578425771715365
US8448951025,,3965.2225719999997,,,,,,,,,,,,,,0.5
HK0066009694,,8473.338247,,,,,,,,,,,,,,0.5336503508576362
US7595091023,,4849.038881,,,,,,,,,,,,,,0.5
IE00BLS09M33,,6437.337860000001,,,,,,,,,,,,,,0.5
JP3190000004,,4895.694861999999,,,,,,,,,,,,,,0.5
FR0000130452,,6471.695608,,,,,,,,,,,,,,0.5
JP3443600006,,7879.370253,,,,,,,,,,,,,,0.5
US3119001044,,14900.68993,,,,,,,,,,,,,,0.938444586698835
DE0006070006,,1021.254337,,,,,,,,,,,,,,0.5
US8581191009,,6547.395089,,,,,,,,,,,,,,0.5
US65473P1057,,9445.789,,,,,,,,,,,,,,0.5948952428237934
US84857L1017,,3625.845657,,,,,,,,,,,,,,0.5
US4435106079,,5364.082577,,,,,,,,,,,,,,0.5
HK0270001396,,5476.9508829999995,,,,,,,,,,,,,,0.5
JP3358800005,,4496.464515,,,,,,,,,,,,,,0.5
US2910111044,,36785.60256,,,,,,,,,,,,,,2.3167551135591484
HK0257001336,,2983.247905,,,,,,,,,,,,,,0.5
US5526901096,,4569.534524000001,,,,,,,,,,,,,,0.5
JP3210200006,,5767.251722,,,,,,,,,,,,,,0.5
FR0000125486,,44321.06404,,,,,,,,,,,,,,2.791338040081638
US6703461052,,16211.68619,,,,,,,,,,,,,,1.0210110550408429
IE00B8KQN827,,29510.074910000003,,,,,,,,,,,,,,1.8585428045590247
US03676B1026,,1251.0497599999999,,,,,,,,,,,,,,0.5
US8168511090,,29317.507939999996,,,,,,,,,,,,,,1.8464149479683265
DE0007236101,,88687.58225,,,,,,,,,,,,,,6.0
IT0005211237,,2537.320132,,,,,,,,,,,,,,0.5
ES0167050915,,9829.641194,,,,,,,,,,,,,,0.6190702317165239
BMG0957L1090,,2532.577841,,,,,,,,,,,,,,0.5
US49456B1017,,29068.57151,,,,,,,,,,,,,,1.8307369460594825
AU000000CIM7,,2720.533519,,,,,,,,,,,,,,0.5
FR0000120503,,7844.7528090000005,,,,,,,,,,,,,,0.5
IT0003153415,,9448.068661,,,,,,,,,,,,,,0.5950388157412227
FR0010208488,,24805.15854,,,,,,,,,,,,,,1.5622274447307678
US7265031051,,14410.11924,,,,,,,,,,,,,,0.9075484731238034
US6826801036,,21669.55476,,,,,,,,,,,,,,1.3647473007107918
US16411Q1013,,6271.5523060000005,,,,,,,,,,,,,,0.5
SE0000113250,,5539.824908,,,,,,,,,,,,,,0.5
CA7063271034,,14930.214409999999,,,,,,,,,,,,,,0.940304036735126
US9694571004,,25968.82461,,,,,,,,,,,,,,1.6355150662601559
ES0130960018,,5812.850117,,,,,,,,,,,,,,0.5
CA29250N1050,,62345.519779999995,,,,,,,,,,,,,,3.926517216137128
US5590801065,,12715.74768,,,,,,,,,,,,,,0.800837050645498
US7185492078,,2178.389307,,,,,,,,,,,,,,0.5
CA4932711001,,3840.712254,,,,,,,,,,,,,,0.5
US2937921078,,35401.57507,,,,,,,,,,,,,,2.2295891425917307
CA87807B1076,,32732.272810000002,,,,,,,,,,,,,,2.0614766412291874
US8746961072,,2038.387492,,,,,,,,,,,,,,0.5
US55336V1008,,8610.768245000001,,,,,,,,,,,,,,0.5423056841528734
US8226341019,,2020.462875,,,,,,,,,,,,,,0.5
CA45833V1094,,5641.60171,,,,,,,,,,,,,,0.5
US2924801002,,2076.263919,,,,,,,,,,,,,,0.5
US29273V1008,,29050.2788,,,,,,,,,,,,,,1.829584872245706
US26885B1008,,3447.8730649999998,,,,,,,,,,,,,,0.5
US23311P1003,,2389.610075,,,,,,,,,,,,,,0.5
