ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight,cap
US4529071080,,333,,,,,,,,,,,,,8.0,1.0
US0143391052,,87,,,,,,,,,,,,,8.0,1.0
US7504692077,,65,,,,,,,,,,,,,7.0,1.0
US1894641000,,55,,,,,,,,,,,,,6.5,1.0
US29664W1053,,43,,,,,,,,,,,,,6.0,1.0
US0327241065,,22,,,,,,,,,,,,,5.5,1.0
US5488621013,,19,,,,,,,,,,,,,5.0,1.0
US03152W1099,,12,,,,,,,,,,,,,4.5,1.0
US69366J2006,,12,,,,,,,,,,,,,4.5,1.0
