ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry
US6475511001,1305.409664000000000,,,,7.64390300046512000000000,,,BDC,,,30.24462600444770000000%,,,
US09259E1082,828.603648000000000,,,,3.54781841984496000000000,,,BDC,,,30.63829906382980000000%,,,
US4270965084,1487.884928000000000,,,,6.75765836248062000000000,,,BDC,,,26.93389599156120000000%,,,
US8722801029,789.010176000000000,,,,4.85017642116279000000000,,,BDC,,,30.66566960359010000000%,,,
US70806A1060,460.999968000000000,,,,1.63244621616279000000000,,,BDC,,,28.76366669470140000000%,,,
US89677Y1001,372.923616000000000,,,,3.44166331201550000000000,,,BDC,,,29.50600913885180000000%,,,
US8585681088,268.275552000000000,,,,1.37301207054264000000000,,,BDC,,,28.74418680761100000000%,,,
US38147U1079,821.066240000000000,,,,2.42120836891473000000000,,,BDC,,,26.54867185840710000000%,,,
US04010L1035,7992.792064000000000,,,,29.72355515275190000000000,,,BDC,,,25.12025648316410000000%,,,
US3765351008,317.418368000000000,,,,1.18369457038760000000000,,,BDC,,,24.09177830592730000000%,,,
US87265K1025,1451.270912000000000,,,,4.23868801186047000000000,,,BDC,,,24.09528092615670000000%,,,
US38173M1027,2390.225408000000000,,,,5.18955464930233000000000,,,BDC,,,23.78048727272730000000%,,,
US83416M1053,285.925792000000000,,,,0.60757729136589100000000,,,BDC,,,24.39674523007860000000%,,,
US83413U1007,868.459968000000000,,,,1.74961595775194000000000,,,BDC,,,23.69829684671530000000%,,,
US1405011073,378.445920000000000,,,,1.54685156089147000000000,,,BDC,,,23.06963491236380000000%,,,
US67401P1084,737.224192000000000,,,,1.76012005984496000000000,,,BDC,,,21.51051604206500000000%,,,
US3765461070,460.170880000000000,,,,1.50394430352713000000000,,,BDC,,,19.52924438873040000000%,,,
US56035L1044,2708.872960000000000,,,,10.09200201511630000000000,,,BDC,,,20.06555836806370000000%,,,
US05684B1070,976.697920000000000,,,,2.97345738317830000000000,,,BDC,,,8.67265988365944000000%,,,
US67073D1028,987.233520000000000,,,,4.95160012519380000000000,,,CEF,,,31.31868127747250000000%,,,
US48249T1060,310.998600000000000,,,,1.40069383699070000000000,,,CEF,,,30.35255724198820000000%,,,
US09257R1014,629.315760000000000,,,,2.23883455364341000000000,,,CEF,,,28.22569130589070000000%,,,
US09257D1028,197.135040000000000,,,,0.97737559901705400000000,,,CEF,,,27.48711335309280000000%,,,
US67074X1072,146.694880000000000,,,,0.52196535315038800000000,,,CEF,,,25.99724714315210000000%,,,
US6706EN1001,384.734090000000000,,,,1.36544036728682000000000,,,CEF,,,24.64699693361430000000%,,,
US67072T1088,539.582640000000000,,,,1.76588462705426000000000,,,CEF,,,24.11392458860760000000%,,,
US09256U1051,250.716980000000000,,,,0.82326591062170500000000,,,CEF,,,22.88063390743000000000%,,,
US67067Y1047,217.766040000000000,,,,0.72228644093023300000000,,,CEF,,,23.98049723226950000000%,,,
US09255R2022,541.859080000000000,,,,1.59508690259690000000000,,,CEF,,,22.82010990590410000000%,,,
US46132R1041,823.925280000000000,,,,2.37094655031008000000000,,,CEF,,,22.86870520953240000000%,,,
US27828Q1058,476.813120000000000,,,,1.52839052620155000000000,,,CEF,,,21.47604327125190000000%,,,
US72369J1025,262.222800000000000,,,,0.81060966736434100000000,,,CEF,,,21.16037698188680000000%,,,
US06759X1072,339.223200000000000,,,,0.27682636665271300000000,,,CEF,,,21.35231402135230000000%,,,
US2782791048,530.589840000000000,,,,1.40923115217054000000000,,,CEF,,,19.92486848835460000000%,,,
US09249W1018,575.968000000000000,,,,1.46581048483256000000000,,,CEF,,,19.97312442250000000000%,,,
US33733U1088,321.698850000000000,,,,0.94986852164496100000000,,,CEF,,,19.36970942323650000000%,,,
US92913A1007,846.003480000000000,,,,1.88032850279070000000000,,,CEF,,,18.72463784679090000000%,,,
US46131H1077,754.350840000000000,,,,1.92918488232558000000000,,,CEF,,,18.81861583532220000000%,,,
US27826S1033,236.668750000000000,,,,0.60705204755814000000000,,,CEF,,,18.41600005920000000000%,,,
US0919411043,289.598400000000000,,,,0.83254404507364300000000,,,CEF,,,18.52564087019230000000%,,,
US33740K1016,326.429520000000000,,,,0.82261182347054300000000,,,CEF,,,14.14379855323820000000%,,,
US05588N1081,132.704070000000000,,,,0.26094112264883700000000,,,CEF,,,14.61104885682070000000%,,,
