ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
FR0000073272,,54515.739255687,,,,,,Pure-Play,,,,,,,4.5
US6668071029,,45550.88968,,,,,,Pure-Play,,,,,,,4.5
US38046C1099,,408.90987,,,,,,Pure-Play,,,,,,,0.07347166823064916
US2058262096,,510.74742,,,,,,Pure-Play,,,,,,,0.09176952611072955
US68555P1003,,526.54134,,,,,,Pure-Play,,,,,,,0.09460732909724442
US0464331083,,741.72516,,,,,,Pure-Play,,,,,,,0.13327089628295147
US5438811060,,790.6563,,,,,,Pure-Play,,,,,,,0.14206269307726077
US4835481031,,1606.2443,,,,,,Pure-Play,,,,,,,0.2886050373569396
US2787681061,,1710.44562,,,,,,Pure-Play,,,,,,,0.30732761016310767
US0078001056,,2626.0985,,,,,,Pure-Play,,,,,,,0.47184930442741657
US46269C1027,,2963.1096,,,,,,Pure-Play,,,,,,,0.532402422720321
KR7047810007,,3165.3640606242197,,,,,,Pure-Play,,,,,,,0.5687428823652584
CNE1000001Y8,,3979.4067266928005,,,,,,Pure-Play,,,,,,,0.7150075657953352
FR0010221234,,4267.89392757,,,,,,Pure-Play,,,,,,,0.7668420590826659
US1271903049,,4482.05301,,,,,,Pure-Play,,,,,,,0.8053215045723949
US92552V1008,,4582.04056,,,,,,Pure-Play,,,,,,,0.82328696014038
US4282911084,,5721.05118,,,,,,Pure-Play,,,,,,,1.0279408864049278
US9807451037,,5783.65228,,,,,,Pure-Play,,,,,,,1.0391888595831582
TH0201A10Y01,,5820.1929448037,,,,,,Pure-Play,,,,,,,1.0457543738892445
US49338L1035,,15933.94764,,,,,,Pure-Play,,,,,,,2.8629627223490965
US0970231058,,204438.44594,,,,,,,,,,,,,25.65299296667379
US4385161066,,113501.8971,,,,,,,,,,,,,14.24224956623358
US5398301094,,83148.38008,,,,,,,,,,,,,10.433481821753663
US7551115071,,50800.19761,,,,,,,,,,,,,6.374422902712898
US3695501086,,47892.5045,,,,,,,,,,,,,6.009564763838338
FR0000121329,,25415.0717471448,,,,,,,,,,,,,3.189090260294586
US4138751056,,18788.82808,,,,,,,,,,,,,2.357627364912276
FR0000121725,,12490.7091199671,,,,,,,,,,,,,1.5673376488946917
US8485741099,,9446.9874,,,,,,,,,,,,,1.185410602267934
SG1F60858221,,8660.767132374898,,,,,,,,,,,,,1.086755464762328
IT0003856405,,6611.3354102784,,,,,,,,,,,,,0.8295922031708689
JP3906000009,,6504.9301754721,,,,,,,,,,,,,0.8162404447599074
GB0005758098,,5221.6209044364805,,,,,,,,,,,,,0.6552104410706511
US4228061093,,4905.66059,,,,,,,,,,,,,0.6155636530767438
US05605H1005,,4561.15728,,,,,,,,,,,,,0.572335282073476
JP3134800006,,3818.562270457,,,,,,,,,,,,,0.4791542540662267
BREMBRACNOR4,,3556.77327588,,,,,,,,,,,,,0.44630489833101755
GB00B07KD360,,3454.87908489687,,,,,,,,,,,,,0.4335191869516506
GB00B09LSH68,,3101.5970340066997,,,,,,,,,,,,,0.38918925710373237
NO0003043309,,2768.35203082074,,,,,,,,,,,,,0.347373581565788
US6153942023,,2723.75775,,,,,,,,,,,,,0.34177787882510074
US0123481089,,2037.83,,,,,,,,,,,,,0.25570747428113055
US2963151046,,1782.19044,,,,,,,,,,,,,0.22362975130426813
US50077B2079,,1626.25461,,,,,,,,,,,,,0.20406288005434453
JP3396350005,,1541.33839448805,,,,,,,,,,,,,0.19340756975168297
US8968181011,,956.48742,,,,,,,,,,,,,0.12002030706676951
US8542311076,,887.73448,,,,,,,,,,,,,0.11139316906369656
US17273K1097,,607.02849,,,,,,,,,,,,,0.07617010348978498
