ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Sub-Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
US0231351067,,74980947.98,,,,,,,,,,,,,,8.0
US30303M1027,,42748698.27,,,,,,,,,,,,,,8.0
US01609W1027,,40238953.34,,,,,,,,,,,,,,7.0
US02079K3059,,34224062.2,,,,,,,,,,,,,,6.5
KYG875721634,,23703041.44,,,,,,,,,,,,,,6.0
US64110L1061,,15015512.83,,,,,,,,,,,,,,5.5
US70450Y1038,,12252813.35,,,,,,,,,,,,,,5.0
US09857L1089,,7401038.64,,,,,,,,,,,,,,4.5
US45866F1049,,4512182.71,,,,,,,,,,,,,,4.5
US64110W1027,,3329120.76,,,,,,,,,,,,,,4.419881844034398
US47215P1066,,3219954.45,,,,,,,,,,,,,,4.274948023265088
US00507V1098,,3184379.73,,,,,,,,,,,,,,4.227717516963296
US0567521085,,3144138.83,,,,,,,,,,,,,,4.17429199229185
DE0007472060,,1963197.21,,,,,,,,,,,,,,2.6064238368865853
US05278C1071,,1061170.24,,,,,,,,,,,,,,1.4088545941498454
US22943F1003,,1025904.07,,,,,,,,,,,,,,1.3620337319076388
JP3435750009,,808319.85,,,,,,,,,,,,,,1.0731596979340599
JP3967200001,,792643.4,,,,,,,,,,,,,,1.0523469783816721
JP3933800009,,732096.3,,,,,,,,,,,,,,0.9719620818004692
GB00B3MBS747,,697192.49,,,,,,,,,,,,,,0.9256223040548803
JP3758190007,,696271.2,,,,,,,,,,,,,,0.9243991603969463
GB00BVYVFW23,,661767.04,,,,,,,,,,,,,,0.8785899749327163
US31680Q1040,,655786.35,,,,,,,,,,,,,,0.87064975736434
GB00BGDT3G23,,627437.04,,,,,,,,,,,,,,0.8330120116672142
FR0000054470,,624751.25,,,,,,,,,,,,,,0.8294462430112616
US46267X1081,,585132.31,,,,,,,,,,,,,,0.7768464588010043
US9485961018,,559439.4,,,,,,,,,,,,,,0.7427354623499742
DE000A2E4K43,,547294.46,,,,,,,,,,,,,,0.7266113251760236
DE000A12DM80,,510611.08,,,,,,,,,,,,,,0.6779089148615912
DE000ZAL1111,,478940.09,,,,,,,,,,,,,,0.6358611659888243
GB00BKX5CN86,,457700.13,,,,,,,,,,,,,,0.6076620947205243
US60879B1070,,444762.86,,,,,,,,,,,,,,0.5904860266513171
US92763W1036,,436434.51,,,,,,,,,,,,,,0.5794289561484844
US3168271043,,411408.37,,,,,,,,,,,,,,0.5462031918141611
JP3311400000,,409382.51,,,,,,,,,,,,,,0.5435135742009641
US88034P1093,,406301.85,,,,,,,,,,,,,,0.5394235593942791
US98426T1060,,406298.66,,,,,,,,,,,,,,0.5394193242150532
JP3399310006,,318231.65,,,,,,,,,,,,,,0.42249782853539664
AU000000APT1,,275192.05,,,,,,,,,,,,,,0.3653566311056876
JP3206000006,,274392.51,,,,,,,,,,,,,,0.36429512790879576
JP3922950005,,247202.81,,,,,,,,,,,,,,0.3281969296041052
GB00B06QFB75,,246801.81,,,,,,,,,,,,,,0.32766454500551884
GB0030927254,,233235.33,,,,,,,,,,,,,,0.30965311106779175
FR0011981968,,219884.77,,,,,,,,,,,,,,0.2919283416750192
AU000000CAR3,,212409.28,,,,,,,,,,,,,,0.2820035642613394
JP3548610009,,201416.0,,,,,,,,,,,,,,0.2674084197228197
US06684L1035,,192546.63,,,,,,,,,,,,,,0.2556330681338844
JP3921290007,,180250.32,,,,,,,,,,,,,,0.23930796573128527
DE000A12UKK6,,169903.64,,,,,,,,,,,,,,0.2255712747624561
NZTMEE0003S8,,165221.35,,,,,,,,,,,,,,0.21935486807389126
AU000000FLT9,,161330.36,,,,,,,,,,,,,,0.2141890248089208
JP3966750006,,160183.26,,,,,,,,,,,,,,0.21266608622279043
IM00B7S9G985,,156813.47,,,,,,,,,,,,,,0.208192210171743
KYG8918W1069,,138261.41,,,,,,,,,,,,,,0.18356170888483958
