ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
US0079031078,42941.476864,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
GB0022569080,9332.856832,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US03027X1000,94510.20288,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US11135F1012,124122.251264,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US1717793095,5880.003072,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US17275R1023,191354.290176,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US21870Q1058,5680.587776,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US22822V1017,55995.6992,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US23283R1005,7279.66464,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US2538681030,25897.539584,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US29444U7000,46938.33728,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US3156161024,8843.077632,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
JP3818000006,18395.72131902,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
INE860A01027,21635.40755591,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US42824C1099,22495.510528,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
DE0006231004,27088.82446384,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US4581401001,252126.0032,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US4592001014,119029.669888,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US48203R1041,8538.376704,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US49338L1035,20461.002752,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
HK0992009065,8781.35081154,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
KR7066570003,9913.27714623,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US55024U1097,5319.079936,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
TW0002454006,21994.3510189,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US5951121038,52817.395712,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
JP3902400005,30457.18043114,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
JP3733000008,10475.9192869,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US6549022043,19459.85024,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
NL0009538784,32838.84032,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US74736K1016,12053.065728,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US7475251036,103690.928128,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
KR7005930003,275455.03513458,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US78410G1040,26715.715584,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US83088M1027,16938.715136,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
JP3435000009,78665.77980421,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
NL0000226223,22158.8501286,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US8740391003,276366.000128,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
INE669C01036,10131.30623767,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
SE0000108656,30449.94955306,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
KYG9830T1067,26145.93795773,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US9839191015,23552.436224,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US0326541051,41890.656256,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US0404131064,14715.984896,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
TW0003711008,11089.68459871,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
CNE100003688,36208.3316365,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
MYL6947OO005,8576.88230134,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US36165L1089,6463.365632,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US4567881085,41987.944448,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
IT0005090300,5982.42433431,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
NL0009693779,6426.714112,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
JP3249600002,24570.5487415,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
BMG5876H1051,17915.619328,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
JP3164720009,11827.83935948,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
KR7018260000,13463.54126971,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US97651M1099,22108.950528,,5G Infrastructure & Hardware,,,,,,,,,,,,1.4545454545454546
US00206R1023,288547.504128,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CA05534B7604,43805.58548815,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
GB0030913577,24620.81926983,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
HK0941009539,160115.97200218,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CNE1000002V2,31644.09933221,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
HK0000049939,27876.18950131,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
TW0002412004,28866.92903088,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
DE0005557508,79812.92415095,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
FI0009007884,9008.14563812,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
KR7030200000,6158.66770153,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
KR7032640005,5233.43889858,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US6074091090,9452.345344,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
JP3165650007,91229.82255608,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
FR0000133308,42636.182666,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CA7751092007,24665.6434894,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
SG1T75931496,38175.7999605,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
KR7017670001,16894.14910826,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
JP3732000009,66363.43763729,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CH0008742519,26615.28043646,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US8725901040,66794.725376,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
SE0005190238,10031.11863907,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US87936R1068,21147.631616,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
DE000A1J5RX9,9140.84287301,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
ES0178430E18,38792.48491295,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
NO0010063308,26754.27059301,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
SE0000667925,18551.19812521,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
AU000000TLS2,29174.73592347,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CA87971M1032,22965.72309771,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US92343V1044,246120.513536,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US9285634021,68801.404928,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
ZAE000132577,16332.43408822,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
GB00BH4HKS39,53423.11485383,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
CNE1000004Y2,17460.23619764,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
TRATCELL91M1,5040.65320489,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
US69344D4088,4699.213312,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
INE397D01024,28162.39791422,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
AEE000401019,39543.61542788,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
PHY272571498,5049.6441961,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
JP3496400007,69136.86233798,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
ZAE000042164,12321.41117698,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
JP3735400008,97950.03986799,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
QA0007227737,6392.40841105,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
NZTELE0001S4,5235.17390915,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
TW0003045001,13001.93661062,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
IT0003497168,12707.32654776,,Telecommunications Service Providers,,,,,,,,,,,,0.4444444444444444
