ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight,cap
US87164F1057,,2.02326829,,,,,,,,,,,,,0.24234670177646364,0
US21887L1070,,1.9041692940000001,,,,,,,,,,,,,0.22808104605095028,0
US74366E1029,,1.845119033,,,,,,,,,,,,,0.22100801670376993,0
US14757U1097,,1.793175086,,,,,,,,,,,,,0.2147861803339124,0
NL0012661870,,1.755935437,,,,,,,,,,,,,0.21032562206041563,0
IL0011327454,,1.722708234,,,,,,,,,,,,,0.20634567382710098,0
US8051111016,,1.634797298,,,,,,,,,,,,,0.19581571816329638,0
IE00BYZ5XL97,,1.186770013,,,,,,,,,,,,,0.14215109278352844,0
US16383L1061,,1.177436379,,,,,,,,,,,,,0.14103311182832418,0
US6085501095,,1.115194478,,,,,,,,,,,,,0.1335777884319163,0
US59045L1061,,1.056127561,,,,,,,,,,,,,0.12650276403213484,0
US01345P1066,,1.033761126,,,,,,,,,,,,,0.12382371658225479,0
