ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,Weight
US00183L1026,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US03783C1009,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US10316T1043,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US1417881091,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US14575E1055,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US1630921096,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US2172041061,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US1416331072,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US21925Y1038,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US26210C1045,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US2786421030,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US2829141009,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US29786A1060,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US30303M1027,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US3994731079,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US4001101025,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US4612021034,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US46267X1081,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US48238T1097,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US52603A2087,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US53567X1019,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US58733R1023,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US5949181045,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US57665R1068,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US64110L1061,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
US70450Y1038,,,,,,,,Pure-Play,,,,,,,2.6923076923076925
CA7677441056,,,,,,,,,,,,,,,0.9375
US75606N1090,,,,,,,,,,,,,,,0.9375
US83304A1060,,,,,,,,,,,,,,,0.9375
LU1778762911,,,,,,,,,,,,,,,0.9375
US8522341036,,,,,,,,,,,,,,,0.9375
US8256901005,,,,,,,,,,,,,,,0.9375
US88034P1093,,,,,,,,,,,,,,,0.9375
US8969452015,,,,,,,,,,,,,,,0.9375
US90214J1016,,,,,,,,,,,,,,,0.9375
US90184L1026,,,,,,,,,,,,,,,0.9375
US92826C8394,,,,,,,,,,,,,,,0.9375
US9307521008,,,,,,,,,,,,,,,0.9375
US9858171054,,,,,,,,,,,,,,,0.9375
US98954M2008,,,,,,,,,,,,,,,0.9375
US48138M1053,,,,,,,,,,,,,,,0.9375
US90353T1007,,,,,,,,,,,,,,,0.9375
US55087P1049,,,,,,,,,,,,,,,0.9375
US83356Q1085,,,,,,,,,,,,,,,0.9375
US72352L1061,,,,,,,,,,,,,,,0.9375
US98980L1017,,,,,,,,,,,,,,,0.9375
US09857L1089,,,,,,,,,,,,,,,0.9375
US0537741052,,,,,,,,,,,,,,,0.9375
US0231351067,,,,,,,,,,,,,,,0.9375
US01609W1027,,,,,,,,,,,,,,,0.9375
US30212P3038,,,,,,,,,,,,,,,0.9375
US3453708600,,,,,,,,,,,,,,,0.9375
US37045V1008,,,,,,,,,,,,,,,0.9375
US02079K3059,,,,,,,,,,,,,,,0.9375
US42806J1060,,,,,,,,,,,,,,,0.9375
US7495271071,,,,,,,,,,,,,,,0.9375
US8851601018,,,,,,,,,,,,,,,0.9375
NL0009805522,,,,,,,,,,,,,,,0.9375
