ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight,cap
US7170811035,,204150.98168,,,,,,,,,,,,,8.0,1.0
US46266C1053,,29800.05825,,,,,,,,,,,,,8.0,1.0
CH0013841017,,25502.918277062494,,,,,,,,,,,,,7.0,1.0
KR7068270008,,18211.3772786431,,,,,,,,,,,,,5.795039808862942,0.0
KYG8167W1380,,17701.345788896,,,,,,,,,,,,,5.632742760065636,0.0
KR7207940008,,16446.63405,,,,,,,,,,,,,5.233481113661936,0.0
INE044A01036,,14317.3398648325,,,,,,,,,,,,,4.555918709730153,0.0
HK1093012172,,12468.458738790901,,,,,,,,,,,,,3.9675865060021382,0.0
NL0011031208,,11189.2203,,,,,,,,,,,,,3.560520221865868,0.0
JP3256000005,,10268.819793,,,,,,,,,,,,,3.2676397056614364,0.0
US8816242098,,8651.53516,,,,,,,,,,,,,2.753003789492245,0.0
IE0005711209,,8107.52368,,,,,,,,,,,,,2.5798939727638017,0.0
IE00BGH1M568,,7613.6378,,,,,,,,,,,,,2.4227346161789627,0.0
US0126531013,,7342.71008,,,,,,,,,,,,,2.3365227444076995,0.0
US69354M1080,,6844.4125,,,,,,,,,,,,,2.177959541384802,0.0
US1598641074,,6454.72575,,,,,,,,,,,,,2.0539573753385953,0.0
US2561352038,,6439.8068,,,,,,,,,,,,,2.049210018352156,0.0
JP3442850008,,6271.333627311889,,,,,,,,,,,,,1.995600193707099,0.0
INE361B01024,,6093.30252952084,,,,,,,,,,,,,1.938948943055969,0.0
GB00B0LCW083,,5852.98018955916,,,,,,,,,,,,,1.8624760049729028,0.0
US87166B1026,,5657.52495,,,,,,,,,,,,,1.800280220614271,0.0
ID1000125107,,5639.113537595999,,,,,,,,,,,,,1.7944215276562323,0.0
INE059A01026,,5325.30463707585,,,,,,,,,,,,,1.6945644414476888,0.0
INE406A01037,,5202.42125591831,,,,,,,,,,,,,1.655461737969532,0.0
INE326A01037,,4875.24708343694,,,,,,,,,,,,,1.5513516904452955,0.0
JP3784600003,,4257.82904763063,,,,,,,,,,,,,1.354883183892335,0.0
INE685A01028,,4108.8986904087105,,,,,,,,,,,,,1.3074920758150053,0.0
CNE100000FN7,,4078.8875028425996,,,,,,,,,,,,,1.2979422200300272,0.0
INE376G01013,,3934.439034,,,,,,,,,,,,,1.251977293025092,0.0
FI0009014377,,3715.97115841,,,,,,,,,,,,,1.1824586609836556,0.0
IE00B56GVS15,,3504.0213,,,,,,,,,,,,,1.1150141262746185,0.0
INE010B01027,,3490.05508007555,,,,,,,,,,,,,1.1105699373918572,0.0
IL0010827181,,3144.39701,,,,,,,,,,,,,1.0005781314073843,0.0
HU0000123096,,3012.46641530023,,,,,,,,,,,,,0.9585965153772378,0.0
ZAE000066692,,2976.0163920593404,,,,,,,,,,,,,0.946997758595528,0.0
JP3323050009,,2333.32948136482,,,,,,,,,,,,,0.7424884469094989,0.0
KR7008930000,,2228.8570133087,,,,,,,,,,,,,0.709244277506377,0.0
CNE1000012B3,,1762.331092977,,,,,,,,,,,,,0.560791129849109,0.0
CNE100001M79,,1651.0282279218,,,,,,,,,,,,,0.5253734607751835,0.0
CNE100000387,,805.37145759,,,,,,,,,,,,,0.2562771385297315,0.0
