ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Sub-Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
US68235P1084,,0.021607606,,,,,,,,,,,,,,0.5768307276329887
US8226341019,,0.083498024,,,,,,,,,,,,,,2.2290403638346956
US88162G1031,,0.006595696,,,,,,,,,,,,,,0.5
US2924801002,,0.126908023,,,,,,,,,,,,,,3.3879017994660803
JP3600200004,,0.012178089,,,,,,,,,,,,,,0.5
US48242W1062,,0.010460935,,,,,,,,,,,,,,0.5
US84857L1017,,0.029013538999999998,,,,,,,,,,,,,,0.7745374852067413
US6460251068,,0.02758149,,,,,,,,,,,,,,0.7363078975941157
US8448951025,,0.02864168,,,,,,,,,,,,,,0.7646104392606574
US26969P1084,,0.004385484,,,,,,,,,,,,,,0.5
US03676B1026,,0.146346417,,,,,,,,,,,,,,3.906823838077703
