ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight,cap
US81750R1023,,2.256234199,,,,,,,,,,,,,0.2813939037241514,0.0
US67022C1062,,2.219463858,,,,,,,,,,,,,0.27680796588142026,0.0
US48283N1063,,2.092117642,,,,,,,,,,,,,0.2609255504563631,0.0
US2530311081,,2.069856464,,,,,,,,,,,,,0.2581491721080097,0.0
US87164F1057,,2.02326829,,,,,,,,,,,,,0.25233876990993537,0.0
US21887L1070,,1.9041692940000001,,,,,,,,,,,,,0.23748493451070207,0.0
US74366E1029,,1.845119033,,,,,,,,,,,,,0.23012028084749428,0.0
US14757U1097,,1.793175086,,,,,,,,,,,,,0.2236419152471285,0.0
NL0012661870,,1.755935437,,,,,,,,,,,,,0.21899744606477517,0.0
IL0011327454,,1.722708234,,,,,,,,,,,,,0.2148534026998847,0.0
US8051111016,,1.634797298,,,,,,,,,,,,,0.20388929202730996,0.0
IE00BYZ5XL97,,1.186770013,,,,,,,,,,,,,0.14801204898358689,0.0
US16383L1061,,1.177436379,,,,,,,,,,,,,0.14684797314945733,0.0
US6085501095,,1.115194478,,,,,,,,,,,,,0.13908526327414172,0.0
US59045L1061,,1.056127561,,,,,,,,,,,,,0.13171853230137873,0.0
US01345P1066,,1.033761126,,,,,,,,,,,,,0.12892902646912424,0.0
