ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Sub-Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
US00508Y1029,,0.0022524470000000003,,,,,,,,,,,,,,0.5
US34959J1088,,0.0026104789999999998,,,,,,,,,,,,,,0.5
US26969P1084,,0.004059677,,,,,,,,,,,,,,0.5
US29084Q1004,,0.004522329,,,,,,,,,,,,,,0.5
US03965L1008,,0.004854369,,,,,,,,,,,,,,0.5
JP3278600006,,0.004986994,,,,,,,,,,,,,,0.5
US9291601097,,0.006392329,,,,,,,,,,,,,,0.5
JP3566800003,,0.00739099,,,,,,,,,,,,,,0.5
US5732841060,,0.00740306,,,,,,,,,,,,,,0.5
US88162G1031,,0.00811124,,,,,,,,,,,,,,0.5
ES0143416115,,0.008485151,,,,,,,,,,,,,,0.5
CA13645T1003,,0.009876368,,,,,,,,,,,,,,0.5
JP3774200004,,0.010204115,,,,,,,,,,,,,,0.5
CA94106B1013,,0.010455106,,,,,,,,,,,,,,0.5
JP3597800006,,0.01130998,,,,,,,,,,,,,,0.5
JP3600200004,,0.011496299,,,,,,,,,,,,,,0.5
US9604131022,,0.013291658999999999,,,,,,,,,,,,,,0.5
JP3783600004,,0.014072153,,,,,,,,,,,,,,0.5082182511282274
US4851703029,,0.015556866,,,,,,,,,,,,,,0.5618389191445106
US8581191009,,0.015739179,,,,,,,,,,,,,,0.5684231848228286
CNE1000007Z2,,0.015895683,,,,,,,,,,,,,,0.574075353980922
JP3358800005,,0.016000131,,,,,,,,,,,,,,0.5778475116524482
DE0006070006,,0.016137374,,,,,,,,,,,,,,0.5828040664482631
CA1363751027,,0.017014541,,,,,,,,,,,,,,0.6144831050919869
US5339001068,,0.017086213,,,,,,,,,,,,,,0.6170715518275264
BMG2113B1081,,0.017409122,,,,,,,,,,,,,,0.6287334664793615
US2243991054,,0.018302829,,,,,,,,,,,,,,0.661009850097494
BMG2109G1033,,0.018477442,,,,,,,,,,,,,,0.6673160289376654
US48242W1062,,0.019173157,,,,,,,,,,,,,,0.6924418970677002
US1264081035,,0.020038965,,,,,,,,,,,,,,0.7237107034523969
US7595091023,,0.02074428,,,,,,,,,,,,,,0.7491832772507707
US7496851038,,0.020899127,,,,,,,,,,,,,,0.7547756035659018
BMG0957L1090,,0.021298445,,,,,,,,,,,,,,0.7691970425314972
JP3190000004,,0.021301227000000002,,,,,,,,,,,,,,0.769297514944968
JP3659000008,,0.021338593,,,,,,,,,,,,,,0.7706469945286291
JP3210200006,,0.021462578,,,,,,,,,,,,,,0.7751247343503987
US9078181081,,0.021749615,,,,,,,,,,,,,,0.7854911254882077
US6558441084,,0.021837697000000003,,,,,,,,,,,,,,0.788672222225564
US7739031091,,0.021837798,,,,,,,,,,,,,,0.7886758698581162
US68235P1084,,0.02188868,,,,,,,,,,,,,,0.7905134821306594
HK0257001336,,0.022154836,,,,,,,,,,,,,,0.8001257523246578
US4435106079,,0.022193658999999998,,,,,,,,,,,,,,0.8015278517165242
US8448951025,,0.022905246,,,,,,,,,,,,,,0.8272269398848792
US0495601058,,0.023061361000000002,,,,,,,,,,,,,,0.8328650602403702
US94106L1098,,0.023127908,,,,,,,,,,,,,,0.8352684167102602
JP3573000001,,0.02371061,,,,,,,,,,,,,,0.8563128007052977
KYG3066L1014,,0.023768482999999997,,,,,,,,,,,,,,0.8584028941577738
HK0003000038,,0.023927043,,,,,,,,,,,,,,0.8641293161131699
US49456B1017,,0.024142926000000002,,,,,,,,,,,,,,0.8719259681754604
FR0000130452,,0.024383687999999997,,,,,,,,,,,,,,0.8806211296463547
JP3443600006,,0.025156905,,,,,,,,,,,,,,0.9085459959750976
US6703461052,,0.025243616,,,,,,,,,,,,,,0.9116775788091941
US3119001044,,0.025542785,,,,,,,,,,,,,,0.9224821192353663
HK0392044647,,0.025900702,,,,,,,,,,,,,,0.9354083538910768
US5526901096,,0.026242613999999997,,,,,,,,,,,,,,0.9477565651903538
US7607591002,,0.026993865,,,,,,,,,,,,,,0.9748881256117288
US6460251068,,0.027887323,,,,,,,,,,,,,,1.0071555165515889
HK0066009694,,0.028074655,,,,,,,,,,,,,,1.0139210442871351
US65473P1057,,0.028906956,,,,,,,,,,,,,,1.0439797395438082
US8168511090,,0.030007949,,,,,,,,,,,,,,1.0837422930751985
US84857L1017,,0.030906273999999997,,,,,,,,,,,,,,1.1161854565658715
DE0007236101,,0.03107104,,,,,,,,,,,,,,1.1221360092897794
FR0000125486,,0.031494468,,,,,,,,,,,,,,1.1374281850953383
US8746961072,,0.033227611000000004,,,,,,,,,,,,,,1.2000209457351017
US8226341019,,0.033301821,,,,,,,,,,,,,,1.2027010527817084
IE00B8KQN827,,0.0339842,,,,,,,,,,,,,,1.2273452889541425
US2910111044,,0.034170402999999995,,,,,,,,,,,,,,1.2340700426584852
HK0270001396,,0.035128084,,,,,,,,,,,,,,1.268656858404358
IE00BLS09M33,,0.035588855,,,,,,,,,,,,,,1.2852976831445813
CA87807B1076,,0.037735482,,,,,,,,,,,,,,1.3628234903017826
CA29250N1050,,0.037796147,,,,,,,,,,,,,,1.3650144173194674
CA4932711001,,0.03847057,,,,,,,,,,,,,,1.3893713211692658
SE0000113250,,0.038851691,,,,,,,,,,,,,,1.4031355723174903
US26885B1008,,0.039775691,,,,,,,,,,,,,,1.4365059928951007
ES0167050915,,0.03987173,,,,,,,,,,,,,,1.4399744580702665
US7185492078,,0.040604441,,,,,,,,,,,,,,1.466436443169662
AU000000CIM7,,0.041446156,,,,,,,,,,,,,,1.4968351266723496
US6826801036,,0.042849677999999995,,,,,,,,,,,,,,1.547523567613831
US5590801065,,0.042906254000000005,,,,,,,,,,,,,,1.549566819685908
CA7063271034,,0.045732952,,,,,,,,,,,,,,1.651653509194447
FR0000120503,,0.050461817,,,,,,,,,,,,,,1.822437290476635
CA45833V1094,,0.053684207000000005,,,,,,,,,,,,,,1.938814465330624
US9694571004,,0.053949903,,,,,,,,,,,,,,1.9484101225446813
ES0130960018,,0.05701816,,,,,,,,,,,,,,2.0592207573176218
US55336V1008,,0.058636625,,,,,,,,,,,,,,2.1176719020580355
US2937921078,,0.058801775,,,,,,,,,,,,,,2.123636323008677
US16411Q1013,,0.058986816,,,,,,,,,,,,,,2.1303191108810813
US29273V1008,,0.059036767999999996,,,,,,,,,,,,,,2.132123136042004
IT0003153415,,0.067374086,,,,,,,,,,,,,,2.4332268245152524
US2924801002,,0.080864587,,,,,,,,,,,,,,2.920438612580917
US23311P1003,,0.081292337,,,,,,,,,,,,,,2.935886878167576
US7265031051,,0.082068751,,,,,,,,,,,,,,2.9639272047069096
FR0010208488,,0.087876911,,,,,,,,,,,,,,3.1736899124796953
