ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Sub-Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
US1894641000,,97.20336017,,,,,,,,,,,,,,8.0
US03152W1099,,41.23259229,,,,,,,,,,,,,,5.142462653164245
US4529071080,,37.26684327,,,,,,,,,,,,,,4.647860808008884
US29664W1053,,33.14409232,,,,,,,,,,,,,,4.133677934432579
US0327241065,,25.42868317,,,,,,,,,,,,,,3.171424503246317
US7504692077,,32.84252827,,,,,,,,,,,,,,4.096067350704181
US0143391052,,15.19714085,,,,,,,,,,,,,,1.8953629863081722
US5488621013,,34.31991314,,,,,,,,,,,,,,4.280324417659621
US69366J2006,,19.69712062,,,,,,,,,,,,,,2.4565932321404707
US40637H1095,,22.84228926,,,,,,,,,,,,,,2.848853610904626
US62857M1053,,22.97200924,,,,,,,,,,,,,,2.865032078361327
JE00BYSS4X48,,18.49696615,,,,,,,,,,,,,,2.30691189518752
US5588681057,,10.96570679,,,,,,,,,,,,,,1.367625329897117
US24983L1044,,13.44544096,,,,,,,,,,,,,,1.6768937908590762
US0044491043,,12.26947947,,,,,,,,,,,,,,1.5302297634956783
US00900T1079,,13.61951801,,,,,,,,,,,,,,1.6986044008081649
US88322Q1085,,12.48000864,,,,,,,,,,,,,,1.5564866232757324
US19459J1043,,9.99536888,,,,,,,,,,,,,,1.2466063450118363
US5034596040,,11.64405378,,,,,,,,,,,,,,1.4522276764443993
US7613301099,,11.10471291,,,,,,,,,,,,,,1.384961949812587
US60468T1051,,11.86361266,,,,,,,,,,,,,,1.4796107071456825
US56854Q1013,,10.06145877,,,,,,,,,,,,,,1.254848969891843
US6515111077,,21.37847342,,,,,,,,,,,,,,2.666288851566516
BMG0750W2037,,13.62061151,,,,,,,,,,,,,,1.6987407803710042
KYG8807B1068,,6.350171697,,,,,,,,,,,,,,0.7919832098677664
US05070R1041,,8.501029563,,,,,,,,,,,,,,1.0602347466709001
US4622601007,,5.876375229,,,,,,,,,,,,,,0.7328920757291533
VGG111961055,,8.221772911,,,,,,,,,,,,,,1.0254063057749836
US2060221056,,6.545486502,,,,,,,,,,,,,,0.8163425584932019
US38000Q1022,,8.672918916,,,,,,,,,,,,,,1.0816725105655909
US29251M1062,,9.191280716,,,,,,,,,,,,,,1.1463217612985719
US23257D1037,,6.079508222,,,,,,,,,,,,,,0.7582264961987905
US04351P1012,,6.587732732,,,,,,,,,,,,,,0.8216114404127284
US4831191030,,4.53562952,,,,,,,,,,,,,,0.5656764253662032
US23284F1057,,7.116038102999999,,,,,,,,,,,,,,0.8875008373423623
US05463X1063,,6.148914465,,,,,,,,,,,,,,0.766882731295862
NL0010696654,,8.585224541,,,,,,,,,,,,,,1.0707354090329413
US09058V1035,,7.091462344,,,,,,,,,,,,,,0.8844357881710224
US00461U1051,,8.09170118,,,,,,,,,,,,,,1.0091839684987955
IL0011407140,,3.7311702139999996,,,,,,,,,,,,,,0.46534555341909206
US29428V1044,,8.51269933,,,,,,,,,,,,,,1.061690181258824
US0453961080,,4.473740043,,,,,,,,,,,,,,0.5579576692458524
US50127T1097,,7.276509722,,,,,,,,,,,,,,0.9075145997998938
US4811161011,,3.336156807,,,,,,,,,,,,,,0.41608011605076733
US48283N1063,,2.092117642,,,,,,,,,,,,,,0.26092555045636306
CA05156V1022,,6.521447062000001,,,,,,,,,,,,,,0.8133443981657232
US92915B1061,,7.183072331,,,,,,,,,,,,,,0.895861238540259
US00972L1070,,7.407077564,,,,,,,,,,,,,,0.923798811242794
US7612991064,,6.1320156720000005,,,,,,,,,,,,,,0.7647751409878152
