ISIN,MCAP,SMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
US6668071029,45550.88968,,,,,,,Pure-Play,,,,,,,
FR0000073272,54515.73925568701,,,,,,,Pure-Play,,,,,,,
US49338L1035,15933.94764,,,,,,,Pure-Play,,,,,,,
US4282911084,5721.05118,,,,,,,Pure-Play,,,,,,,
US9807451037,5783.65228,,,,,,,Pure-Play,,,,,,,
TH0201A10Y01,5820.1929448037,,,,,,,Pure-Play,,,,,,,
US1271903049,4482.05301,,,,,,,Pure-Play,,,,,,,
US92552V1008,4582.04056,,,,,,,Pure-Play,,,,,,,
FR0010221234,4267.89392757,,,,,,,Pure-Play,,,,,,,
US0078001056,2626.0985,,,,,,,Pure-Play,,,,,,,
US46269C1027,2963.1096,,,,,,,Pure-Play,,,,,,,
KR7047810007,3165.3640606242197,,,,,,,Pure-Play,,,,,,,
US2787681061,1710.44562,,,,,,,Pure-Play,,,,,,,
CNE1000001Y8,3979.4067266928005,,,,,,,Pure-Play,,,,,,,
US4835481031,1606.2443,,,,,,,Pure-Play,,,,,,,
US5438811060,790.6563,,,,,,,Pure-Play,,,,,,,
US0464331083,741.72516,,,,,,,Pure-Play,,,,,,,
US68555P1003,526.54134,,,,,,,Pure-Play,,,,,,,
US2058262096,510.74742,,,,,,,Pure-Play,,,,,,,
US38046C1099,408.90987,,,,,,,Pure-Play,,,,,,,
US0970231058,204438.44594,,,,,,,,,,,,,,
US4385161066,113501.89710000002,,,,,,,,,,,,,,
US5398301094,83148.38008,,,,,,,,,,,,,,
US7551115071,50800.19760999999,,,,,,,,,,,,,,
US3695501086,47892.5045,,,,,,,,,,,,,,
US4138751056,18788.82808,,,,,,,,,,,,,,
FR0000121329,25415.0717471448,,,,,,,,,,,,,,
US8485741099,9446.9874,,,,,,,,,,,,,,
JP3906000009,6504.9301754721,,,,,,,,,,,,,,
GB0005758098,5221.6209044364805,,,,,,,,,,,,,,
IT0003856405,6611.3354102784,,,,,,,,,,,,,,
US05605H1005,4561.15728,,,,,,,,,,,,,,
SG1F60858221,8660.767132374898,,,,,,,,,,,,,,
US4228061093,4905.66059,,,,,,,,,,,,,,
FR0000121725,12490.709119967101,,,,,,,,,,,,,,
GB00B07KD360,3454.87908489687,,,,,,,,,,,,,,
BREMBRACNOR4,3556.77327588,,,,,,,,,,,,,,
JP3134800006,3818.5622704569996,,,,,,,,,,,,,,
GB00B09LSH68,3101.5970340066997,,,,,,,,,,,,,,
US6153942023,2723.75775,,,,,,,,,,,,,,
US0123481089,2037.83,,,,,,,,,,,,,,
US2963151046,1782.19044,,,,,,,,,,,,,,
NO0003043309,2768.35203082074,,,,,,,,,,,,,,
US50077B2079,1626.25461,,,,,,,,,,,,,,
US8968181011,956.48742,,,,,,,,,,,,,,
US8542311076,887.73448,,,,,,,,,,,,,,
US17273K1097,607.02849,,,,,,,,,,,,,,
JP3396350005,1541.33839448805,,,,,,,,,,,,,,
