ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,weight
US0231351067,,74980947.9751815,,,,,,,,,,,,,8.0
US30303M1027,,42748698.27312901,,,,,,,,,,,,,8.0
US01609W1027,,40238953.34135039,,,,,,,,,,,,,7.0
US02079K3059,,34224062.1965091,,,,,,,,,,,,,6.5
KYG875721634,,23703041.4369908,,,,,,,,,,,,,6.0
US64110L1061,,15015512.828247102,,,,,,,,,,,,,5.5
US70450Y1038,,12252813.3465997,,,,,,,,,,,,,5.0
US47215P1066,,3219954.4546692907,,,,,,,,,,,,,4.5
US09857L1089,,7401038.636222322,,,,,,,,,,,,,4.5
US00507V1098,,3184379.73213795,,,,,,,,,,,,,4.5
US45866F1049,,4512182.705184369,,,,,,,,,,,,,4.5
US0567521085,,3144138.82952159,,,,,,,,,,,,,4.5
US64110W1027,,3329120.76069948,,,,,,,,,,,,,4.5
DE0007472060,,1963197.2108744,,,,,,,,,,,,,2.859867238499013
US05278C1071,,1061170.24270266,,,,,,,,,,,,,1.5458487791064521
US22943F1003,,1025904.06600556,,,,,,,,,,,,,1.4944751408369517
JP3435750009,,808319.846969188,,,,,,,,,,,,,1.1775115794638378
JP3967200001,,792643.397603186,,,,,,,,,,,,,1.1546750739362808
JP3933800009,,732096.2950233291,,,,,,,,,,,,,1.066473708278753
GB00B3MBS747,,697192.493769302,,,,,,,,,,,,,1.0156279566891748
JP3758190007,,696271.2027509781,,,,,,,,,,,,,1.0142858755239033
GB00BVYVFW23,,661767.036270457,,,,,,,,,,,,,0.9640222877586132
US31680Q1040,,655786.34790063,,,,,,,,,,,,,0.9553099818130875
GB00BGDT3G23,,627437.035124869,,,,,,,,,,,,,0.9140124135442076
FR0000054470,,624751.2522326431,,,,,,,,,,,,,0.9100999270855614
US46267X1081,,585132.306845665,,,,,,,,,,,,,0.8523854380324549
US9485961018,,559439.40293556,,,,,,,,,,,,,0.8149575659127274
DE000A2E4K43,,547294.4607137319,,,,,,,,,,,,,0.797265546903491
DE000A12DM80,,510611.083623,,,,,,,,,,,,,0.7438274166136855
DE000ZAL1111,,478940.08815428306,,,,,,,,,,,,,0.6976910214263202
GB00BKX5CN86,,457700.1293133209,,,,,,,,,,,,,0.6667499309949212
US60879B1070,,444762.86190336,,,,,,,,,,,,,0.6479037004601045
US92763W1036,,436434.507345,,,,,,,,,,,,,0.6357714560680858
US3168271043,,411408.374823558,,,,,,,,,,,,,0.5993148962747225
JP3311400000,,409382.5146558911,,,,,,,,,,,,,0.5963637454218185
US88034P1093,,406301.8528926,,,,,,,,,,,,,0.5918760232505912
US98426T1060,,406298.656497216,,,,,,,,,,,,,0.5918713669346646
JP3399310006,,318231.64938874595,,,,,,,,,,,,,0.46358066489663763
AU000000APT1,,275192.05454184697,,,,,,,,,,,,,0.4008831801105347
JP3206000006,,274392.512172856,,,,,,,,,,,,,0.3997184550313611
JP3922950005,,247202.81325832,,,,,,,,,,,,,0.360110142265014
GB0030927254,,233235.334342725,,,,,,,,,,,,,0.33976316177121807
FR0011981968,,219884.7728197,,,,,,,,,,,,,0.32031486931044223
JP3921290007,,180250.318352804,,,,,,,,,,,,,0.2625777875655209
DE000A12UKK6,,169903.638912317,,,,,,,,,,,,,0.24750536926989758
JP3966750006,,160183.25986256602,,,,,,,,,,,,,0.2333453075928573
KYG8918W1069,,138261.409472965,,,,,,,,,,,,,0.20141087869838398
US81141R1005,,127677.86973617,,,,,,,,,,,,,0.18599341661512675
US44852D1081,,125521.298279686,,,,,,,,,,,,,0.1828518534437255
CNE1000004J3,,64360.740042251105,,,,,,,,,,,,,0.09375684259983465
