index_id,tickers,date,shares
1,BTC,10/31/2019,85.20854017924840
1,ETH,10/31/2019,512.2843463405170
1,XRP,10/31/2019,204578.375140830
1,USDT,10/31/2019,19474.6932953470
2,BTC,10/31/2019,87.99270700199180
2,ETH,10/31/2019,4198.316645725820
2,XRP,10/31/2019,2555895.016290140
2,USDT,10/31/2019,762078.437532150
