index_id,tickers,date,shares
1,BTC,08/31/2018,89.4976302644626000000
1,BCH,08/31/2018,89.9239411666940000000
1,ETH,08/31/2018,527.4709139497660000000
1,XRP,08/31/2018,205296.7288177970000000000
2,BTC,08/31/2018,157.4063445502000000000
2,BCH,08/31/2018,1976.2199049608000000000
2,ETH,08/31/2018,3775.3770887912800000000
2,XRP,08/31/2018,3235008.5961811600000000000
