index_id,tickers,date,shares
1,BTC,03/31/2020,84.9719393807920
1,ETH,03/31/2020,512.2715771441210
1,XRP,03/31/2020,204017.68128277300
1,USDT,03/31/2020,21571.558544982500
2,BTC,03/31/2020,91.5284776681395
2,ETH,03/31/2020,4489.7742364867800
2,XRP,03/31/2020,3783306.9423292300
2,USDT,03/31/2020,612368.2407560030
