index_id,tickers,date,shares
1,BTC,05/31/2019,86.78356625287860
1,ETH,05/31/2019,520.15173722443400
1,XRP,05/31/2019,206241.18672080500000
1,LTC,05/31/2019,303.29432989540100
2,BTC,05/31/2019,121.7506002750440
2,ETH,05/31/2019,3894.1912088449300
2,XRP,05/31/2019,2533075.5961626700000
2,LTC,05/31/2019,9549.0559923911600
