index_id,tickers,date,shares
1,BTC,04/30/2020,83.20939174572430
1,ETH,04/30/2020,501.94522571108500
1,XRP,04/30/2020,199995.28121750400000
1,USDT,04/30/2020,28795.27551325410000
2,BTC,04/30/2020,94.58130093661350
2,ETH,04/30/2020,3773.9058615634900
2,XRP,04/30/2020,3687676.8917578000000
2,USDT,04/30/2020,707102.9160814600000
