index_id,tickers,date,shares
1,BTC,01/31/2020,86.5988888262357
1,ETH,01/31/2020,521.219144535061
1,XRP,01/31/2020,208025.04060316
1,USDT,01/31/2020,22157.9475565761
2,BTC,01/31/2020,83.6142289276845
2,ETH,01/31/2020,4338.23986565306
2,XRP,01/31/2020,3174163.44428099
2,USDT,01/31/2020,699671.325532525
